,Protein,Subgraph,Degree,Information,Betweenness,Network,isoelectric point,negatively charged particle,positively charged particle,absorbance,Pred_Cluster
4686,YGR133W,1411667580.0,3,2.0616256999999996,91.54491999999999,1.0,5.35358,24,18,1.83161,1471
4687,YLR167W,1405892480.0,1,1.3606247999999999,0.0,0.0,9.8819,15,33,0.54833,1471
4688,YDR077W,1395170430.0,1,1.3606247999999999,0.0,0.0,3.9809,30,8,0.45453000000000005,1472
4689,YGR143W,1393636350.0,1,1.3606247999999999,0.0,0.0,4.6790199999999995,93,52,1.67903,1472
4690,YFL011W,1376024830.0,2,1.7594741999999999,179.00423999999998,0.0,9.108460000000001,35,48,1.7683400000000002,1473
4691,YOR065W,1372488060.0,2,1.7594741999999999,81.55027,0.0,8.21844,33,35,1.59628,1473
4692,YJR106W,1366766980.0,1,1.3606247999999999,0.0,0.0,6.43964,55,51,0.9807100000000001,1474
4693,YBL033C,1365246980.0,2,1.7594743999999998,70.84286999999999,0.0,5.90497,48,41,0.8420000000000001,1474
4694,YPL162C,1364610940.0,2,1.7594741999999999,41.437428000000004,0.0,5.95294,25,22,1.5520200000000002,1474
4695,YKR065C,1358340740.0,2,1.7594741999999999,10100.0,0.0,9.69489,12,21,1.23726,1475
4696,YPR021C,1354451070.0,2,1.7594741999999999,53.14601,0.0,8.07892,112,115,0.76776,1475
4697,YLR325C,1347361020.0,3,2.0616256999999996,10200.33,0.0,10.93036,5,19,0.16881,1475
4698,YGL230C,1323035520.0,3,2.0616256999999996,1297.23,0.0,8.54205,15,18,1.4503,1476
4699,YIR013C,1317998720.0,1,1.3606247999999999,0.0,0.0,10.740910000000001,6,21,0.57492,1476
4700,YJR135C,1301324540.0,2,1.7594741999999999,70.70340999999999,0.0,5.66364,35,31,0.66927,1477
4701,YLR012C,1300033410.0,1,1.3606247999999999,0.0,0.0,7.771669999999999,14,15,2.0312799999999998,1477
4702,YPR100W,1299797380.0,1,1.3606247999999999,0.0,0.0,10.46405,13,27,1.48014,1477
4703,YFL055W,1295882240.0,2,1.7594741999999999,433.53845,0.0,7.109439999999999,41,41,1.75026,1477
4704,YGR028W,1291039870.0,1,1.3606247999999999,0.0,0.0,5.5282599999999995,50,46,0.75069,1477
4705,YLR253W,1280315260.0,1,1.3606247999999999,0.0,0.0,9.00714,64,76,1.41657,1477
4706,YHR194W,1265239940.0,2,1.7594741999999999,10100.0,0.0,9.256039999999999,62,74,1.48654,1478
4707,YPR177C,1263721600.0,1,1.3606247999999999,0.0,0.0,10.12738,2,14,0.18872,1478
4708,YPL067C,1263721600.0,1,1.3606247999999999,0.0,0.0,6.75909,24,23,1.59996,1478
4709,YPL023C,1263721600.0,1,1.3606247999999999,0.0,0.0,5.20819,94,69,1.34608,1478
4710,YLR462W,1263721600.0,1,1.3606247999999999,0.0,0.0,9.45905,24,33,0.64485,1478
4711,YMR178W,1259389570.0,1,1.3606247999999999,0.0,0.0,5.70673,40,34,0.77879,1479
4712,YMR097C,1255752060.0,1,1.3606247999999999,0.0,0.0,9.54205,39,53,1.0582799999999999,1479
4713,YGR132C,1251790340.0,1,1.3606247999999999,0.0,0.0,7.8631,33,34,0.45948,1480
4714,YIL134W,1248656900.0,2,1.7594741999999999,321.9492,0.0,9.903139999999999,17,35,1.2095799999999999,1480
4715,YGL091C,1237104130.0,2,1.7594741999999999,38.348087,0.0,4.483219999999999,52,27,0.91666,1481
4716,YIL086C,1230949890.0,1,1.3606247999999999,0.0,0.0,10.15302,5,17,0.78254,1481
4717,YER007C-A,1218412930.0,3,2.0616256999999996,130.50748000000002,0.0,6.53326,25,24,0.57749,1482
4718,YNL318C,1218316030.0,2,1.7594741999999999,278.48217999999997,0.0,7.50299,40,41,1.5991,1482
4719,YOL099C,1202339200.0,2,1.7594741999999999,119.66823600000001,0.0,4.25836,21,11,0.721,1483
4720,YEL053C,1199424260.0,2,1.7594741999999999,0.0,2.0,5.58966,93,77,0.98705,1483
4721,YOR274W,1191424000.0,1,1.3606247999999999,0.0,0.0,9.09613,59,71,1.53665,1484
4722,YHR212W-A,1187020290.0,2,1.7594741999999999,66.34883,0.0,8.788269999999999,1,3,2.50147,1484
4723,YJR008W,1170623490.0,1,1.3606247999999999,0.0,0.0,6.35309,38,34,1.53529,1484
4724,YMR151W,1147670270.0,2,1.7594741999999999,10100.0,0.0,9.08356,6,13,1.33107,1485
4725,YOR068C,1137539200.0,1,1.3606247999999999,0.0,0.0,5.69855,9,8,0.16917000000000001,1485
4726,YDR263C,1127343100.0,1,1.3606247999999999,0.0,0.0,9.35297,45,64,0.8178,1485
4727,YGL132W,1111235330.0,2,1.7594743999999998,257.39572000000004,0.0,8.8244,7,10,2.3172099999999998,1486
4728,YMR013C,1110999940.0,1,1.3606247999999999,0.0,0.0,9.09637,33,43,1.07528,1486
4729,YJL097W,1081713280.0,2,1.7594743999999998,477.35318,0.0,9.9754,4,20,1.59524,1487
4730,YIL091C,1079593980.0,1,1.3606247999999999,0.0,0.0,5.93634,122,110,0.75634,1487
4731,YKL049C,1072994500.0,1,1.3606247999999999,0.0,0.0,9.29547,36,41,0.8539200000000001,1487
4732,YOR273C,1058921090.0,2,1.7594743999999998,10100.0,0.0,8.34613,60,63,1.4327,1488
4733,YDR406W,1057626240.0,1,1.3606247999999999,0.0,0.0,8.18182,150,157,1.4620600000000001,1488
4734,YCL073C,1057626240.0,1,1.3606247999999999,0.0,0.0,9.05109,40,53,1.8073700000000001,1488
4735,YAL023C,1057626240.0,1,1.3606247999999999,0.0,0.0,7.610289999999999,66,67,2.30848,1488
4736,YKR044W,1056938370.0,1,1.3606247999999999,0.0,0.0,6.404719999999999,52,48,1.20095,1488
4737,YGR115C,1039929410.0,1,1.3606247999999999,0.0,0.0,6.302919999999999,18,18,0.60012,1489
4738,YKL110C,1037775420.0,4,2.2984583,675.6008,2.0,8.11566,33,35,0.8680200000000001,1489
4739,YDR541C,1034061060.0,1,1.3606247999999999,0.0,0.0,6.059019999999999,44,37,0.70765,1489
4740,YOL009C,1025609470.0,2,1.7594741999999999,310.9488,0.0,4.33026,50,23,0.8441700000000001,1489
4741,YDL049C,945578500.0,4,2.2984586,20293.389,0.0,9.1098,19,25,1.5032299999999998,1490
4742,YGR283C,942882240.0,1,1.3606247999999999,0.0,0.0,9.32587,34,48,0.9500299999999999,1490
4743,YMR063W,920020670.0,1,1.3606247999999999,0.0,0.0,5.83234,17,13,1.3591799999999998,1491
4744,YNR030W,910369540.0,1,1.3606247999999999,0.0,0.0,6.60858,45,43,1.43239,1491
4745,YPR058W,900071040.0,3,2.0616256999999996,1886.7217,0.0,9.44952,23,33,0.66082,1492
4746,YJR004C,895319230.0,1,1.3606247999999999,0.0,0.0,4.38959,57,25,1.13174,1492
4747,YJL162C,885052100.0,2,1.7594743999999998,60.85325,0.0,7.980410000000001,87,89,0.67608,1493
4748,YAL064W-B,884630270.0,1,1.3606247999999999,0.0,0.0,4.18158,17,0,0.2716,1493
4749,YBL010C,871743620.0,1,1.3606247999999999,0.0,0.0,4.99493,52,38,0.62624,1494
4750,YBR070C,870176900.0,1,1.3606247999999999,0.0,0.0,9.69586,16,30,1.3834,1494
4751,YDR205W,855700860.0,2,1.7594741999999999,291.67917,0.0,7.46771,51,51,0.7902399999999999,1494
4752,YOR354C,832339580.0,1,1.3606247999999999,0.0,0.0,8.2973,85,89,0.8840899999999999,1495
4753,YNL051W,832339580.0,1,1.3606247999999999,0.0,0.0,8.819519999999999,44,49,0.6161800000000001,1495
4754,YLR217W,832339580.0,1,1.3606247999999999,0.0,0.0,10.00458,5,13,1.0347,1495
4755,YDR066C,832339580.0,1,1.3606247999999999,0.0,0.0,4.956119999999999,27,16,0.76041,1495
4756,YBR162W-A,822689470.0,3,2.0616256999999996,10166.177,0.0,10.34222,3,13,1.35375,1496
4757,YGR247W,820451140.0,2,1.7594741999999999,201.27309,0.0,7.075130000000001,24,24,1.39125,1496
4758,YGL098W,805751040.0,3,2.0616256999999996,709.40985,0.0,5.151669999999999,37,30,0.6361600000000001,1497
4759,YPL172C,804295360.0,1,1.3606247999999999,0.0,0.0,9.87762,23,51,1.88247,1497
4760,YER001W,802333820.0,1,1.3606247999999999,0.0,0.0,6.795839999999999,104,101,1.39402,1498
4761,YBR029C,802333820.0,1,1.3606247999999999,0.0,0.0,8.84088,34,43,0.9908899999999999,1498
4762,YMR041C,784519740.0,1,1.3606247999999999,0.0,0.0,5.39349,45,35,1.0816299999999999,1499
4763,YMR210W,782672260.0,1,1.3606247999999999,0.0,0.0,8.5932,54,59,1.06198,1499
4764,YNL142W,779202500.0,1,1.3606247999999999,0.0,0.0,6.1942699999999995,32,28,2.25337,1500
4765,YGR206W,779202500.0,1,1.3606247999999999,0.0,0.0,8.434510000000001,13,15,1.57301,1500
4766,YFL052W,778560260.0,2,1.7594741999999999,10100.0,0.0,6.4715,57,55,1.30654,1501
4767,YIL153W,777961600.0,1,1.3606247999999999,0.0,0.0,6.33636,42,36,1.51591,1501
4768,YPL280W,761228350.0,1,1.3606247999999999,0.0,0.0,7.018739999999999,27,27,1.00327,1502
4769,YEL039C,755766590.0,1,1.3606247999999999,0.0,0.0,9.61151,11,20,1.05329,1502
4770,YGL059W,749764930.0,1,1.3606247999999999,0.0,0.0,8.03253,56,58,1.06112,1503
4771,YGR213C,744936770.0,2,1.7594741999999999,228.8867,0.0,7.676819999999999,23,24,0.95039,1503
4772,YBL086C,742672190.0,2,1.7594743999999998,217.89104,0.0,9.08832,49,57,1.1464299999999998,1503
4773,YCR097W,721361470.0,1,1.3606247999999999,0.0,0.0,9.69476,14,22,0.58975,1504
4774,YMR023C,718501310.0,1,1.3606247999999999,0.0,0.0,7.589289999999999,63,64,0.41353,1504
4775,YKR043C,711652220.0,1,1.3606247999999999,0.0,0.0,5.63129,40,32,1.38291,1504
4776,YJL158C,686599170.0,2,1.7594741999999999,76.80076,0.0,4.49786,20,12,0.95434,1505
4777,YDR003W,685764540.0,1,1.3606247999999999,0.0,0.0,5.18964,30,24,1.28312,1505
4778,YFR045W,656821250.0,1,1.3606247999999999,0.0,0.0,9.85175,16,33,0.60409,1506
4779,YKL186C,655091840.0,1,1.3606247999999999,0.0,0.0,7.7254,15,16,0.8340799999999999,1506
4780,YKL220C,651986750.0,2,1.7594741999999999,72.8753,0.0,9.21405,52,75,1.5791600000000001,1506
4781,YOR288C,648143740.0,1,1.3606247999999999,0.0,0.0,9.6142,33,53,0.99897,1506
4782,YKR035C,642999740.0,1,1.3606247999999999,0.0,0.0,4.72772,13,10,0.6822699999999999,1506
4783,YKL219W,632392580.0,1,1.3606247999999999,0.0,0.0,8.864930000000001,42,50,2.12169,1507
4784,YJL163C,632392580.0,1,1.3606247999999999,0.0,0.0,8.53278,42,47,0.97588,1507
4785,YNL259C,614487870.0,1,1.3606247999999999,0.0,0.0,8.580630000000001,9,11,0.57417,1508
4786,YPL055C,610305730.0,1,1.3606247999999999,0.0,0.0,9.27484,32,41,1.085,1508
4787,YLR308W,605340420.0,1,1.3606247999999999,0.0,0.0,5.1181,42,25,1.74882,1508
4788,YPL257W,598797570.0,2,1.7594741999999999,26.876984000000004,0.0,9.05585,15,19,1.53941,1508
4789,YLR054C,587560960.0,3,2.0616256999999996,41565.12,0.0,6.20868,95,87,0.94204,1509
4790,YEL003W,578196740.0,2,1.7594741999999999,0.0,2.0,7.78558,19,20,0.77691,1509
4791,YDR349C,547516100.0,2,1.7594741999999999,10100.0,0.0,4.79059,51,36,1.10601,1510
4792,YGL083W,536267392.0,1,1.3606247999999999,0.0,0.0,8.29205,86,90,0.7829699999999999,1510
4793,YKL034W,532613024.0,1,1.3606247999999999,0.0,0.0,6.10297,73,63,1.56864,1510
4794,YHL029C,480439392.0,1,1.3606247999999999,0.0,0.0,5.9680800000000005,73,61,1.69711,1511
4795,YLR416C,475626656.0,1,1.3606247999999999,0.0,0.0,8.89984,9,13,0.34623000000000004,1511
4796,YCR106W,471542272.0,3,2.0616256999999996,4393.863,0.0,5.64117,103,86,1.02744,1511
4797,YNR004W,467762752.0,1,1.3606247999999999,0.0,0.0,5.33295,24,20,1.2681,1511
4798,YOR221C,463848032.0,1,1.3606247999999999,0.0,0.0,6.455019999999999,36,34,0.80724,1511
4799,YLR257W,446476864.0,2,1.7594741999999999,1176.4626,0.0,4.817080000000001,64,45,0.33461,1512
4800,YBL107C,430144256.0,1,1.3606247999999999,0.0,0.0,6.6299399999999995,30,30,1.0755299999999999,1512
4801,YOL039W,426602656.0,2,1.7594741999999999,52.208767,0.0,3.98492,24,7,0.27731999999999996,1512
4802,YGR101W,424623616.0,3,2.0616256999999996,10171.928,0.0,10.28839,9,33,2.14415,1512
4803,YPL244C,417062240.0,2,1.7594741999999999,287.97693,0.0,9.76422,15,35,1.7469400000000002,1512
4804,YHR157W,392707392.0,1,1.3606247999999999,0.0,0.0,4.76593,25,18,0.79204,-1
4805,YCL076W,379250112.0,1,1.3606247999999999,0.0,0.0,5.38812,34,29,0.9345600000000001,1513
4806,YLR356W,369337568.0,1,1.3606247999999999,0.0,0.0,6.40094,13,12,0.45661,1513
4807,YDR514C,367843936.0,1,1.3606247999999999,0.0,0.0,8.92987,62,73,1.15428,1513
4808,YIL019W,365388576.0,1,1.3606247999999999,0.0,0.0,9.3316,58,67,0.19157000000000002,1513
4809,YBR276C,353898528.0,1,1.3606247999999999,0.0,0.0,6.68268,82,78,0.9901399999999999,1514
4810,YDL102W,353815392.0,2,1.7594741999999999,0.0,2.0,8.233830000000001,134,140,1.00315,1514
4811,YOL080C,340884608.0,1,1.3606247999999999,0.0,0.0,9.84821,34,55,0.77718,-1
4812,YGR244C,337242496.0,1,1.3606247999999999,0.0,0.0,7.0888100000000005,56,56,0.48006000000000004,1515
4813,YDR333C,337242496.0,1,1.3606247999999999,0.0,0.0,5.42596,105,84,1.10225,1515
4814,YBR178W,334774976.0,1,1.3606247999999999,0.0,0.0,10.03241,8,19,0.82826,1516
4815,YGL142C,332483616.0,1,1.3606247999999999,0.0,0.0,8.50958,58,62,1.80087,1516
4816,YGR149W,331133312.0,2,1.7594741999999999,10100.0,0.0,8.698789999999999,42,48,1.81205,1516
4817,YDR371W,330733760.0,1,1.3606247999999999,0.0,0.0,8.27704,58,61,1.57881,1516
4818,YLR204W,326106368.0,1,1.3606247999999999,0.0,0.0,11.89728,5,27,0.55707,1516
4819,YHL015W,321336864.0,2,1.7594741999999999,618.24475,0.0,9.52057,15,20,0.60977,-1
4820,YNR029C,315752800.0,2,1.7594741999999999,157.79904,0.0,5.00739,70,51,0.9612200000000001,1517
4821,YDL024C,311314304.0,1,1.3606247999999999,0.0,0.0,5.3371,54,43,1.56305,1517
4822,YPL130W,304365312.0,2,1.7594741999999999,10100.0,0.0,4.07758,42,15,0.66091,1518
4823,YNL336W,302587648.0,1,1.3606247999999999,0.0,0.0,8.73724,41,48,2.3099,1518
4824,YDR079C-A,301143552.0,1,1.3606247999999999,0.0,0.0,4.9953,13,9,0.19618,1518
4825,YDL238C,287742208.0,1,1.3606247999999999,0.0,0.0,5.65594,64,52,1.00058,1519
4826,YLR145W,286848608.0,1,1.3606247999999999,0.0,0.0,9.7774,22,36,1.44316,1519
4827,YNL221C,286793472.0,3,2.0616256999999996,1202.8322,0.0,9.83344,83,141,1.13408,1519
4828,YJL191W,281763840.0,1,1.3606247999999999,0.0,0.0,10.5379,13,24,0.21195,1520
4829,YOR148C,278884224.0,1,1.3606247999999999,0.0,0.0,8.7868,32,35,0.67706,1520
4830,YKR084C,276457312.0,1,1.3606247999999999,0.0,0.0,5.1959800000000005,91,70,0.89446,1520
4831,YBR246W,272877536.0,1,1.3606247999999999,0.0,0.0,5.1959800000000005,49,35,1.18086,1521
4832,YPR138C,271010592.0,1,1.3606247999999999,0.0,0.0,6.06195,36,31,2.43317,1521
4833,YGR201C,270432736.0,2,1.7594743999999998,352.57227,0.0,5.39435,37,31,1.24749,1521
4834,YKL148C,269092928.0,1,1.3606247999999999,0.0,0.0,7.136660000000001,74,73,1.0133299999999998,1521
4835,YNL104C,263487152.0,1,1.3606247999999999,0.0,0.0,5.69806,81,70,1.0148700000000002,1522
4836,YDL237W,260048464.0,2,1.7594741999999999,10100.0,0.0,5.3432,52,40,1.48866,1522
4837,YJL160C,260048464.0,1,1.3606247999999999,0.0,0.0,9.09784,16,22,0.7258,1522
4838,YDR400W,260048464.0,1,1.3606247999999999,0.0,0.0,5.21552,42,31,1.29703,1522
4839,YOR360C,259736480.0,1,1.3606247999999999,0.0,0.0,6.137630000000001,63,52,1.06141,1522
4840,YDR327W,259168592.0,1,1.3606247999999999,0.0,0.0,9.40741,8,13,1.28789,1522
4841,YDL023C,258388336.0,1,1.3606247999999999,0.0,0.0,4.83734,8,5,0.7527699999999999,1522
4842,YLR046C,257331952.0,1,1.3606247999999999,0.0,0.0,9.48761,16,24,1.32948,1522
4843,YMR030W,253847936.0,1,1.3606247999999999,0.0,0.0,8.23175,46,48,0.6388699999999999,1523
4844,YLR008C,253847936.0,1,1.3606247999999999,0.0,0.0,9.49457,13,19,0.33276999999999995,1523
4845,YIL098C,252573520.0,1,1.3606247999999999,0.0,0.0,9.66339,23,31,1.3042,1524
4846,YHR063C,252573520.0,1,1.3606247999999999,0.0,0.0,6.216130000000001,44,41,0.86395,1524
4847,YPR125W,251221744.0,1,1.3606247999999999,0.0,0.0,9.35175,60,74,0.77798,1525
4848,YLR140W,251115936.0,1,1.3606247999999999,0.0,0.0,9.474789999999999,8,15,1.07006,1525
4849,YIL166C,250651152.0,2,1.7594741999999999,10100.0,0.0,9.03497,49,59,1.61542,1525
4850,YBR037C,246847616.0,3,2.0616256999999996,291.92795,1.0,9.1452,32,40,1.0966200000000002,1525
4851,YKL093W,238008240.0,1,1.3606247999999999,0.0,0.0,6.02094,39,36,0.24231999999999998,1526
4852,YDL231C,236117424.0,1,1.3606247999999999,0.0,0.0,9.11395,111,135,1.5597,1526
4853,YDR018C,228625632.0,1,1.3606247999999999,0.0,0.0,9.58282,29,50,1.47339,1527
4854,YIL172C,228252448.0,1,1.3606247999999999,0.0,0.0,5.40399,92,74,2.19592,1527
4855,YDR151C,228252448.0,1,1.3606247999999999,0.0,0.0,8.87054,33,41,1.12762,1527
4856,YKL055C,228144288.0,1,1.3606247999999999,0.0,0.0,9.09601,25,33,1.43553,1527
4857,YGR251W,222225808.0,1,1.3606247999999999,0.0,0.0,9.678889999999999,32,45,0.37993000000000005,1528
4858,YPR063C,220601136.0,1,1.3606247999999999,0.0,0.0,6.552919999999999,11,11,0.9594799999999999,1528
4859,YOR192C,220601136.0,1,1.3606247999999999,0.0,0.0,6.81427,42,41,2.33238,1528
4860,YLR339C,219826592.0,3,2.0616256999999996,10991.152,0.0,9.83148,8,21,1.1469799999999999,1528
4861,YHL036W,218554448.0,1,1.3606247999999999,0.0,0.0,8.93805,32,41,1.41746,1528
4862,YGR235C,216570480.0,1,1.3606247999999999,0.0,0.0,9.29828,29,36,1.52946,1529
4863,YGR219W,216570480.0,1,1.3606247999999999,0.0,0.0,7.756410000000001,6,7,1.31603,1529
4864,YBR300C,216570480.0,1,1.3606247999999999,0.0,0.0,9.67426,6,17,0.9689700000000001,1529
4865,YJR044C,215971600.0,1,1.3606247999999999,0.0,0.0,5.84772,9,6,0.85869,1529
4866,YDR397C,214976912.0,1,1.3606247999999999,0.0,0.0,4.89069,28,19,0.08949,1529
4867,YGL242C,213641136.0,1,1.3606247999999999,0.0,0.0,4.01031,47,14,0.50913,1529
4868,Q0250,210832960.0,3,2.0616256999999996,595.75073,1.0,4.447080000000001,30,13,1.7103700000000002,1529
4869,YER153C,203089488.0,2,1.7594741999999999,307.7409,0.0,9.746889999999999,26,33,1.06552,-1
4870,YER128W,196001888.0,1,1.3606247999999999,0.0,0.0,8.58746,29,32,1.28936,1530
4871,YER069W,193808528.0,2,1.7594741999999999,230.2522,0.0,8.41864,93,98,0.99264,1530
4872,YOR153W,193745072.0,1,1.3606247999999999,0.0,0.0,8.01825,150,155,1.4359,1530
4873,YER137C,189924528.0,1,1.3606247999999999,0.0,0.0,9.230039999999999,19,26,0.2096,1531
4874,YLR171W,188388400.0,1,1.3606247999999999,0.0,0.0,9.34711,3,10,1.9773,1531
4875,YOR356W,186450880.0,1,1.3606247999999999,0.0,0.0,7.881410000000001,79,81,1.1468,1532
4876,YDL248W,185433664.0,1,1.3606247999999999,0.0,0.0,8.83038,41,49,2.43306,1532
4877,YKL197C,185132048.0,1,1.3606247999999999,0.0,0.0,6.50568,132,126,0.8632700000000001,1532
4878,YJR055W,178468624.0,3,2.0616256999999996,10499.661,0.0,8.98663,18,25,0.7773800000000001,1533
4879,YGR006W,178329248.0,1,1.3606247999999999,0.0,0.0,6.18658,33,30,1.04662,1533
4880,YDL144C,178329248.0,1,1.3606247999999999,0.0,0.0,6.2829,44,41,1.01817,1533
4881,YML089C,176722080.0,1,1.3606247999999999,0.0,0.0,9.667539999999999,8,15,1.32885,1534
4882,YLR137W,176722080.0,1,1.3606247999999999,0.0,0.0,5.90094,46,40,1.1444299999999998,1534
4883,YIL056W,173912576.0,1,1.3606247999999999,0.0,0.0,9.095889999999999,54,64,0.37959,1534
4884,YJL183W,167584608.0,4,2.2984586,10100.0,2.0,8.431339999999999,44,47,1.2147299999999999,1535
4885,YFL036W,166767088.0,2,1.7594741999999999,701.65674,0.0,8.922789999999999,165,181,0.9911399999999999,1535
4886,YCR060W,164195408.0,1,1.3606247999999999,0.0,0.0,6.08575,12,11,0.85365,1535
4887,YGR168C,160505952.0,1,1.3606247999999999,0.0,0.0,10.30719,18,58,1.40811,-1
4888,YDR370C,156972352.0,1,1.3606247999999999,0.0,0.0,8.57135,52,58,0.9579799999999999,-1
4889,YDL196W,150412208.0,2,1.7594741999999999,156.49483,0.0,9.54083,7,15,1.47813,-1
4890,YLR412W,141945168.0,1,1.3606247999999999,0.0,0.0,6.670839999999999,40,39,1.09614,1536
4891,YLL059C,141740992.0,1,1.3606247999999999,0.0,0.0,9.23553,11,18,0.71049,1536
4892,YGL139W,141377760.0,1,1.3606247999999999,0.0,0.0,7.15802,68,68,1.49735,1536
4893,YLR393W,138562080.0,1,1.3606247999999999,0.0,0.0,9.56049,29,42,1.45777,1537
4894,YGR161W-B,137654560.0,2,1.7594743999999998,10100.0,0.0,8.12042,201,206,1.02236,1537
4895,YJL165C,128155664.0,2,1.7594741999999999,128.81815,0.0,8.62958,103,112,0.5467,-1
4896,YNR045W,126143200.0,1,1.3606247999999999,0.0,0.0,9.135069999999999,58,69,1.34648,1538
4897,YOL088C,126102640.0,2,1.7594741999999999,10100.0,0.0,6.12897,42,39,1.21571,1538
4898,YLR042C,125951144.0,1,1.3606247999999999,0.0,0.0,6.52032,6,6,0.359,1539
4899,YKL033W,125951144.0,1,1.3606247999999999,0.0,0.0,5.012630000000001,150,105,0.74415,1539
4900,YDR346C,125951000.0,1,1.3606247999999999,0.0,0.0,4.43915,98,43,1.25471,1539
4901,YAL058W,115958040.0,2,1.7594743999999998,10100.0,0.0,5.149719999999999,66,46,1.7309900000000003,1540
4902,YFL058W,115188352.0,1,1.3606247999999999,0.0,0.0,8.17523,42,45,1.37466,1540
4903,YLR250W,113475952.0,1,1.3606247999999999,0.0,0.0,4.978330000000001,52,28,0.87764,1540
4904,YMR228W,107786888.0,3,2.0616256999999996,340.72025,0.0,6.11981,45,42,1.8618599999999998,1541
4905,YCL019W,104669864.0,4,2.2984586,30441.164,1.5,8.27618,201,208,1.02207,1541
4906,YGL038C,104074144.0,1,1.3606247999999999,0.0,0.0,7.18549,56,56,1.58544,1541
4907,YCL007C,100486640.0,1,1.3606247999999999,0.0,0.0,10.35394,9,27,1.21696,1542
4908,YCR003W,100037640.0,1,1.3606247999999999,0.0,0.0,9.85822,19,37,1.2100799999999998,1542
4909,YPL196W,96874736.0,1,1.3606247999999999,0.0,0.0,5.48773,40,32,1.3644,1543
4910,YER163C,96874736.0,1,1.3606247999999999,0.0,0.0,5.7561599999999995,30,22,1.2117200000000001,1543
4911,YCR105W,96874736.0,1,1.3606247999999999,0.0,0.0,6.91412,41,40,1.07146,1543
4912,YPR099C,95946000.0,1,1.3606247999999999,0.0,0.0,8.44989,6,8,0.67214,1543
4913,YLR173W,93133048.0,1,1.3606247999999999,0.0,0.0,4.82367,82,52,1.29006,1543
4914,YGL148W,89741968.0,1,1.3606247999999999,0.0,0.0,7.659,45,46,0.30719,1544
4915,YPL007C,89575304.0,1,1.3606247999999999,0.0,0.0,5.86932,69,61,1.5641399999999999,1544
4916,YAL001C,89575304.0,1,1.3606247999999999,0.0,0.0,9.37933,152,189,1.02588,1544
4917,YHL024W,79439304.0,1,1.3606247999999999,0.0,0.0,5.492000000000001,93,71,0.89623,1545
4918,YLR255C,76674680.0,1,1.3606247999999999,0.0,0.0,11.16656,4,28,1.21149,1545
4919,YJR003C,73723720.0,1,1.3606247999999999,0.0,0.0,5.689030000000001,77,66,0.81218,1546
4920,YDR442W,72373720.0,1,1.3606247999999999,0.0,0.0,8.97955,9,15,0.6643899999999999,1546
4921,YPL163C,69052912.0,1,1.3606247999999999,0.0,0.0,4.114809999999999,21,6,1.12565,1547
4922,YGL032C,68327640.0,1,1.3606247999999999,0.0,0.0,6.517519999999999,4,4,0.6694,1547
4923,YDR536W,68177288.0,1,1.3606247999999999,0.0,0.0,6.129580000000001,53,49,1.35249,1547
4924,YOR107W,67343048.0,1,1.3606247999999999,0.0,0.0,8.69672,36,41,0.6061300000000001,1548
4925,YLR349W,67153624.0,1,1.3606247999999999,0.0,0.0,9.23297,7,15,1.08778,1548
4926,YDR435C,67153624.0,1,1.3606247999999999,0.0,0.0,6.9602699999999995,39,39,1.30285,1548
4927,YER175C,66784940.0,1,1.3606247999999999,0.0,0.0,5.86774,47,42,1.7181099999999998,1548
4928,YDR013W,65380756.0,1,1.3606247999999999,0.0,0.0,5.04364,31,25,0.8635200000000001,1549
4929,YBL006C,65380744.0,1,1.3606247999999999,0.0,0.0,9.07916,18,23,0.40168000000000004,1549
4930,YNR002C,64634804.0,2,1.7594741999999999,10100.0,0.0,5.19745,21,16,1.39735,1549
4931,YMR074C,63546260.0,1,1.3606247999999999,0.0,0.0,4.780819999999999,25,18,0.09326,1549
