Protein,Priority Fun_GO,Orthologous,Sub_cell,.1B,.2B,.3B,.4B,.5B,.6B,.7B,.8B,.9B,.1A,.2A,.3A,.4A,.5A,.6A,.7A,.8A,.9A
YER133W,0.018518519,0.219017572,0.750610054,0.697450806,0.644291558,0.591132309,0.537973061,0.484813813,0.431654565,0.378495317,0.325336068,0.27217682,0.24681099,0.22144516,0.19607933,0.1707135,0.14534767,0.119981839,0.094616009,0.069250179,0.043884349
YBR288C,0.074074074,0,0.487066862,0.438360176,0.38965349,0.340946803,0.292240117,0.243533431,0.194826745,0.146120059,0.097413372,0.048706686,0.051243425,0.053780164,0.056316903,0.058853641,0.06139038,0.063927119,0.066463858,0.069000596,0.071537335
YOR374W,0.074074074,0.053561935,0,0.005356194,0.010712387,0.016068581,0.021424774,0.026780968,0.032137161,0.037493355,0.042849548,0.048205742,0.050792575,0.053379408,0.055966241,0.058553075,0.061139908,0.063726741,0.066313574,0.068900408,0.071487241
YCL040W,0.074074074,0.04945763,0,0.004945763,0.009891526,0.014837289,0.019783052,0.024728815,0.029674578,0.034620341,0.039566104,0.044511867,0.047468088,0.050424308,0.053380529,0.05633675,0.059292971,0.062249191,0.065205412,0.068161633,0.071117853
YPL259C,0.074074074,0,0.439970717,0.395973645,0.351976574,0.307979502,0.26398243,0.219985359,0.175988287,0.131991215,0.087994143,0.043997072,0.047004772,0.050012472,0.053020172,0.056027873,0.059035573,0.062043273,0.065050973,0.068058674,0.071066374
YER091C,0.074074074,0.044209777,0,0.004420978,0.008841955,0.013262933,0.017683911,0.022104889,0.026525866,0.030946844,0.035367822,0.039788799,0.043217327,0.046645854,0.050074382,0.053502909,0.056931437,0.060359964,0.063788492,0.067217019,0.070645547
YMR284W,0.074074074,0,0.39238653,0.353147877,0.313909224,0.274670571,0.235431918,0.196193265,0.156954612,0.117715959,0.078477306,0.039238653,0.042722195,0.046205737,0.049689279,0.053172821,0.056656364,0.060139906,0.063623448,0.06710699,0.070590532
YDR227W,0.074074074,0,0.39238653,0.353147877,0.313909224,0.274670571,0.235431918,0.196193265,0.156954612,0.117715959,0.078477306,0.039238653,0.042722195,0.046205737,0.049689279,0.053172821,0.056656364,0.060139906,0.063623448,0.06710699,0.070590532
YHR082C,0.074074074,0,0.39238653,0.353147877,0.313909224,0.274670571,0.235431918,0.196193265,0.156954612,0.117715959,0.078477306,0.039238653,0.042722195,0.046205737,0.049689279,0.053172821,0.056656364,0.060139906,0.063623448,0.06710699,0.070590532
YER043C,0.074074074,0.041423775,0,0.004142378,0.008284755,0.012427133,0.01656951,0.020711888,0.024854265,0.028996643,0.03313902,0.037281398,0.040960665,0.044639933,0.0483192,0.051998468,0.055677736,0.059357003,0.063036271,0.066715539,0.070394806
YML124C,0.074074074,0,0.358223524,0.322401172,0.286578819,0.250756467,0.214934114,0.179111762,0.14328941,0.107467057,0.071644705,0.035822352,0.039647525,0.043472697,0.047297869,0.051123041,0.054948213,0.058773385,0.062598558,0.06642373,0.070248902
YCR009C,0.074074074,0,0.358223524,0.322401172,0.286578819,0.250756467,0.214934114,0.179111762,0.14328941,0.107467057,0.071644705,0.035822352,0.039647525,0.043472697,0.047297869,0.051123041,0.054948213,0.058773385,0.062598558,0.06642373,0.070248902
YJL052W,0.074074074,0,0.358223524,0.322401172,0.286578819,0.250756467,0.214934114,0.179111762,0.14328941,0.107467057,0.071644705,0.035822352,0.039647525,0.043472697,0.047297869,0.051123041,0.054948213,0.058773385,0.062598558,0.06642373,0.070248902
YJL128C,0.074074074,0,0.358223524,0.322401172,0.286578819,0.250756467,0.214934114,0.179111762,0.14328941,0.107467057,0.071644705,0.035822352,0.039647525,0.043472697,0.047297869,0.051123041,0.054948213,0.058773385,0.062598558,0.06642373,0.070248902
YDR148C,0.074074074,0.039248649,0,0.003924865,0.00784973,0.011774595,0.01569946,0.019624325,0.023549189,0.027474054,0.031398919,0.035323784,0.039198813,0.043073842,0.046948871,0.0508239,0.054698929,0.058573958,0.062448987,0.066324016,0.070199045
YDL200C,0.018518519,0.229901953,0.39238653,0.376138072,0.359889615,0.343641157,0.327392699,0.311144242,0.294895784,0.278647326,0.262398868,0.246150411,0.223387222,0.200624032,0.177860843,0.155097654,0.132334465,0.109571276,0.086808087,0.064044897,0.041281708
YGL245W,0.013888889,0.208203785,0.750610054,0.696369427,0.6421288,0.587888173,0.533647546,0.47940692,0.425166293,0.370925666,0.316685039,0.262444412,0.23758886,0.212733307,0.187877755,0.163022203,0.13816665,0.113311098,0.088455546,0.063599994,0.038744441
YJL066C,0.074074074,0,0.081747194,0.073572475,0.065397755,0.057223036,0.049048316,0.040873597,0.032698878,0.024524158,0.016349439,0.008174719,0.014764655,0.02135459,0.027944526,0.034534461,0.041124397,0.047714332,0.054304268,0.060894203,0.067484139
YBL075C,0.013888889,0.23477374,0.358223524,0.345878546,0.333533567,0.321188589,0.30884361,0.296498632,0.284153654,0.271808675,0.259463697,0.247118718,0.223795735,0.200472753,0.17714977,0.153826787,0.130503804,0.107180821,0.083857838,0.060534855,0.037211872
YOL133W,0.018518519,0.16430604,0.750610054,0.691979653,0.633349251,0.57471885,0.516088448,0.457458047,0.398827646,0.340197244,0.281566843,0.222936441,0.202494649,0.182052857,0.161611065,0.141169272,0.12072748,0.100285688,0.079843896,0.059402103,0.038960311
YJL098W,0.074074074,0,0,0,0,0,0,0,0,0,0,0,0.007407407,0.014814815,0.022222222,0.02962963,0.037037037,0.044444444,0.051851852,0.059259259,0.066666667
YJL106W,0.074074074,0,0,0,0,0,0,0,0,0,0,0,0.007407407,0.014814815,0.022222222,0.02962963,0.037037037,0.044444444,0.051851852,0.059259259,0.066666667
YPL150W,0.074074074,0,0,0,0,0,0,0,0,0,0,0,0.007407407,0.014814815,0.022222222,0.02962963,0.037037037,0.044444444,0.051851852,0.059259259,0.066666667
YNR031C,0.074074074,0,0,0,0,0,0,0,0,0,0,0,0.007407407,0.014814815,0.022222222,0.02962963,0.037037037,0.044444444,0.051851852,0.059259259,0.066666667
YIL035C,0.074074074,0,0,0,0,0,0,0,0,0,0,0,0.007407407,0.014814815,0.022222222,0.02962963,0.037037037,0.044444444,0.051851852,0.059259259,0.066666667
YNL161W,0.074074074,0,0,0,0,0,0,0,0,0,0,0,0.007407407,0.014814815,0.022222222,0.02962963,0.037037037,0.044444444,0.051851852,0.059259259,0.066666667
YBL039C,0.074074074,0,0,0,0,0,0,0,0,0,0,0,0.007407407,0.014814815,0.022222222,0.02962963,0.037037037,0.044444444,0.051851852,0.059259259,0.066666667
YKL152C,0.018518519,0.197148309,0.439970717,0.415688476,0.391406235,0.367123995,0.342841754,0.318559513,0.294277272,0.269995031,0.245712791,0.22143055,0.201139347,0.180848144,0.160556941,0.140265737,0.119974534,0.099683331,0.079392128,0.059100925,0.038809722
YAL015C,0.013888889,0.205958588,0.39238653,0.373743736,0.355100942,0.336458147,0.317815353,0.299172559,0.280529765,0.261886971,0.243244176,0.224601382,0.203530133,0.182458884,0.161387634,0.140316385,0.119245136,0.098173886,0.077102637,0.056031388,0.034960138
YFR028C,0.018518519,0.139807569,0.767935578,0.705122777,0.642309976,0.579497175,0.516684374,0.453871574,0.391058773,0.328245972,0.265433171,0.20262037,0.184210185,0.1658,0.147389815,0.12897963,0.110569444,0.092159259,0.073749074,0.055338889,0.036928704
YOL055C,0.018518519,0.216218357,0,0.021621836,0.043243671,0.064865507,0.086487343,0.108109179,0.129731014,0.15135285,0.172974686,0.194596521,0.176988721,0.159380921,0.141773121,0.12416532,0.10655752,0.08894972,0.07134192,0.053734119,0.036126319
YER171W,0.018518519,0.169523229,0.39238653,0.3701002,0.34781387,0.32552754,0.30324121,0.28095488,0.258668549,0.236382219,0.214095889,0.191809559,0.174480455,0.157151351,0.139822247,0.122493143,0.105164039,0.087834935,0.070505831,0.053176727,0.035847623
YJR045C,0.055555556,0,0.39238653,0.353147877,0.313909224,0.274670571,0.235431918,0.196193265,0.156954612,0.117715959,0.078477306,0.039238653,0.040870343,0.042502034,0.044133724,0.045765414,0.047397105,0.049028795,0.050660485,0.052292175,0.053923866
YCL018W,0.055555556,0,0.358223524,0.322401172,0.286578819,0.250756467,0.214934114,0.179111762,0.14328941,0.107467057,0.071644705,0.035822352,0.037795673,0.039768993,0.041742313,0.043715634,0.045688954,0.047662275,0.049635595,0.051608915,0.053582236
YKR026C,0.018518519,0.191676877,0,0.019167688,0.038335375,0.057503063,0.076670751,0.095838439,0.115006126,0.134173814,0.153341502,0.172509189,0.157110122,0.141711055,0.126311988,0.110912921,0.095513854,0.080114787,0.06471572,0.049316653,0.033917586
YHR169W,0.013888889,0.139969071,0.39238653,0.367144784,0.341903038,0.316661292,0.291419546,0.266177801,0.240936055,0.215694309,0.190452563,0.165210817,0.150078624,0.134946431,0.119814239,0.104682046,0.089549853,0.07441766,0.059285467,0.044153275,0.029021082
YJR091C,0.013888889,0.177965917,0,0.017796592,0.035593183,0.053389775,0.071186367,0.088982959,0.10677955,0.124576142,0.142372734,0.160169325,0.145541282,0.130913238,0.116285194,0.101657151,0.087029107,0.072401064,0.05777302,0.043144976,0.028516933
YPL235W,0.018518519,0.109895731,0.39238653,0.36413745,0.33588837,0.30763929,0.27939021,0.251141131,0.222892051,0.194642971,0.166393891,0.138144811,0.126182182,0.114219553,0.102256923,0.090294294,0.078331665,0.066369036,0.054406407,0.042443777,0.030481148
YMR214W,0.013888889,0.135629424,0.103953148,0.107120776,0.110288403,0.113456031,0.116623658,0.119791286,0.122958914,0.126126541,0.129294169,0.132461796,0.120604506,0.108747215,0.096889924,0.085032633,0.073175343,0.061318052,0.049460761,0.03760347,0.02574618
YBR198C,0.013888889,0.081935095,0.39238653,0.361341387,0.330296243,0.2992511,0.268205956,0.237160813,0.206115669,0.175070526,0.144025382,0.112980239,0.103071104,0.093161969,0.083252834,0.073343699,0.063434564,0.053525429,0.043616294,0.033707159,0.023798024
YKR036C,0.013888889,0.072513383,0.439970717,0.403224984,0.36647925,0.329733517,0.292987783,0.25624205,0.219496317,0.182750583,0.14600485,0.109259116,0.099722094,0.090185071,0.080648048,0.071111025,0.061574003,0.05203698,0.042499957,0.032962934,0.023425912
YDL188C,0.013888889,0.120616009,0,0.012061601,0.024123202,0.036184803,0.048246404,0.060308005,0.072369605,0.084431206,0.096492807,0.108554408,0.099087856,0.089621304,0.080154752,0.0706882,0.061221649,0.051755097,0.042288545,0.032821993,0.023355441
YER012W,0.013888889,0.03618814,0.750610054,0.679167863,0.607725671,0.53628348,0.464841288,0.393399097,0.321956906,0.250514714,0.179072523,0.107630331,0.098256187,0.088882043,0.079507899,0.070133754,0.06075961,0.051385466,0.042011322,0.032637177,0.023263033
YNL250W,0.013888889,0.111209709,0,0.011120971,0.022241942,0.033362913,0.044483884,0.055604855,0.066725825,0.077846796,0.088967767,0.100088738,0.091468753,0.082848768,0.074228783,0.065608798,0.056988814,0.048368829,0.039748844,0.031128859,0.022508874
YML057W,0.013888889,0.110966156,0,0.011096616,0.022193231,0.033289847,0.044386462,0.055483078,0.066579694,0.077676309,0.088772925,0.09986954,0.091271475,0.08267341,0.074075345,0.06547728,0.056879215,0.04828115,0.039683084,0.031085019,0.022486954
YBL007C,0.013888889,0,0.98340654,0.885065886,0.786725232,0.688384578,0.590043924,0.49170327,0.393362616,0.295021962,0.196681308,0.098340654,0.089895478,0.081450301,0.073005125,0.064559948,0.056114772,0.047669595,0.039224419,0.030779242,0.022334066
YGR092W,0.018518519,0,0.767935578,0.69114202,0.614348462,0.537554905,0.460761347,0.383967789,0.307174231,0.230380673,0.153587116,0.076793558,0.070966054,0.06513855,0.059311046,0.053483542,0.047656038,0.041828535,0.036001031,0.030173527,0.024346023
YBR017C,0.018518519,0,0.750610054,0.675549049,0.600488043,0.525427038,0.450366032,0.375305027,0.300244022,0.225183016,0.150122011,0.075061005,0.069406757,0.063752508,0.058098259,0.052444011,0.046789762,0.041135514,0.035481265,0.029827016,0.024172768
YPL204W,0.018518519,0,0.750610054,0.675549049,0.600488043,0.525427038,0.450366032,0.375305027,0.300244022,0.225183016,0.150122011,0.075061005,0.069406757,0.063752508,0.058098259,0.052444011,0.046789762,0.041135514,0.035481265,0.029827016,0.024172768
YMR108W,0.013888889,0.099404533,0,0.009940453,0.019880907,0.02982136,0.039761813,0.049702267,0.05964272,0.069583173,0.079523626,0.08946408,0.081906561,0.074349042,0.066791522,0.059234003,0.051676484,0.044118965,0.036561446,0.029003927,0.021446408
YMR109W,0.013888889,0.053821839,0.358223524,0.327783356,0.297343187,0.266903019,0.23646285,0.206022682,0.175582513,0.145142345,0.114702176,0.084262008,0.077224696,0.070187384,0.063150072,0.05611276,0.049075448,0.042038136,0.035000825,0.027963513,0.020926201
YDR477W,0.013888889,0,0.832357247,0.749121522,0.665885798,0.582650073,0.499414348,0.416178624,0.332942899,0.249707174,0.166471449,0.083235725,0.076301041,0.069366358,0.062431674,0.05549699,0.048562307,0.041627623,0.03469294,0.027758256,0.020823573
YNL113W,0.013888889,0.047637342,0.39238653,0.357911611,0.323436692,0.288961774,0.254486855,0.220011936,0.185537017,0.151062098,0.11658718,0.082112261,0.075289924,0.068467586,0.061645249,0.054822912,0.048000575,0.041178238,0.034355901,0.027533563,0.020711226
YIL046W,0.013888889,0,0.750610054,0.675549049,0.600488043,0.525427038,0.450366032,0.375305027,0.300244022,0.225183016,0.150122011,0.075061005,0.068943794,0.062826582,0.05670937,0.050592159,0.044474947,0.038357736,0.032240524,0.026123312,0.020006101
YMR117C,0.013888889,0.038784384,0.39238653,0.357026315,0.321666101,0.286305886,0.250945672,0.215585457,0.180225242,0.144865028,0.109504813,0.074144599,0.068119028,0.062093457,0.056067886,0.050042315,0.044016744,0.037991173,0.031965602,0.025940031,0.01991446
YDR502C,0.013888889,0.076179667,0,0.007617967,0.015235933,0.0228539,0.030471867,0.038089834,0.0457078,0.053325767,0.060943734,0.0685617,0.063094419,0.057627138,0.052159857,0.046692576,0.041225295,0.035758014,0.030290732,0.024823451,0.01935617
YKL103C,0.013888889,0.066942196,0.045876037,0.047982653,0.050089269,0.052195885,0.054302501,0.056409117,0.058515732,0.060622348,0.062728964,0.06483558,0.059740911,0.054646242,0.049551573,0.044456904,0.039362235,0.034267565,0.029172896,0.024078227,0.018983558
YDR190C,0.013888889,0.023818671,0.39238653,0.355529744,0.318672958,0.281816172,0.244959386,0.208102601,0.171245815,0.134389029,0.097532243,0.060675457,0.0559968,0.051318143,0.046639487,0.04196083,0.037282173,0.032603516,0.027924859,0.023246203,0.018567546
YBR055C,0.018518519,0,0.39238653,0.353147877,0.313909224,0.274670571,0.235431918,0.196193265,0.156954612,0.117715959,0.078477306,0.039238653,0.03716664,0.035094626,0.033022613,0.030950599,0.028878586,0.026806573,0.024734559,0.022662546,0.020590532
YNL094W,0.013888889,0.023818671,0.358223524,0.324783039,0.291342553,0.257902068,0.224461583,0.191021098,0.157580612,0.124140127,0.090699642,0.057259156,0.05292213,0.048585103,0.044248076,0.039911049,0.035574023,0.031236996,0.026899969,0.022562942,0.018225916
YJL020C,0.013888889,0.023818671,0.358223524,0.324783039,0.291342553,0.257902068,0.224461583,0.191021098,0.157580612,0.124140127,0.090699642,0.057259156,0.05292213,0.048585103,0.044248076,0.039911049,0.035574023,0.031236996,0.026899969,0.022562942,0.018225916
YJL008C,0.018518519,0,0.358223524,0.322401172,0.286578819,0.250756467,0.214934114,0.179111762,0.14328941,0.107467057,0.071644705,0.035822352,0.034091969,0.032361586,0.030631202,0.028900819,0.027170436,0.025440052,0.023709669,0.021979286,0.020248902
YGR155W,0.013888889,0.060200057,0,0.006020006,0.012040011,0.018060017,0.024080023,0.030100029,0.036120034,0.04214004,0.048160046,0.054180051,0.050150935,0.046121819,0.042092703,0.038063586,0.03403447,0.030005354,0.025976238,0.021947121,0.017918005
YNL071W,0.013888889,0.05902888,0,0.005902888,0.011805776,0.017708664,0.023611552,0.02951444,0.035417328,0.041320216,0.047223104,0.053125992,0.049202282,0.045278571,0.041354861,0.037431151,0.033507441,0.02958373,0.02566002,0.02173631,0.017812599
YKL035W,0.013888889,0.058537411,0,0.005853741,0.011707482,0.017561223,0.023414964,0.029268706,0.035122447,0.040976188,0.046829929,0.05268367,0.048804192,0.044924714,0.041045236,0.037165758,0.033286279,0.029406801,0.025527323,0.021647845,0.017768367
YLR096W,0.013888889,0,0.487066862,0.438360176,0.38965349,0.340946803,0.292240117,0.243533431,0.194826745,0.146120059,0.097413372,0.048706686,0.045224906,0.041743127,0.038261347,0.034779567,0.031297788,0.027816008,0.024334228,0.020852448,0.017370669
YIL075C,0.013888889,0.047637342,0,0.004763734,0.009527468,0.014291203,0.019054937,0.023818671,0.028582405,0.033346139,0.038109874,0.042873608,0.039975136,0.037076664,0.034178192,0.03127972,0.028381248,0.025482777,0.022584305,0.019685833,0.016787361
YER161C,0.013888889,0,0.39238653,0.353147877,0.313909224,0.274670571,0.235431918,0.196193265,0.156954612,0.117715959,0.078477306,0.039238653,0.036703677,0.0341687,0.031633724,0.029098747,0.026563771,0.024028795,0.021493818,0.018958842,0.016423865
YPR178W,0.013888889,0,0.39238653,0.353147877,0.313909224,0.274670571,0.235431918,0.196193265,0.156954612,0.117715959,0.078477306,0.039238653,0.036703677,0.0341687,0.031633724,0.029098747,0.026563771,0.024028795,0.021493818,0.018958842,0.016423865
YLL011W,0.013888889,0,0.39238653,0.353147877,0.313909224,0.274670571,0.235431918,0.196193265,0.156954612,0.117715959,0.078477306,0.039238653,0.036703677,0.0341687,0.031633724,0.029098747,0.026563771,0.024028795,0.021493818,0.018958842,0.016423865
YJL157C,0.013888889,0.043414173,0,0.004341417,0.008682835,0.013024252,0.017365669,0.021707087,0.026048504,0.030389921,0.034731338,0.039072756,0.036554369,0.034035982,0.031517596,0.028999209,0.026480822,0.023962436,0.021444049,0.018925662,0.016407276
YDL147W,0.013888889,0.043254706,0,0.004325471,0.008650941,0.012976412,0.017301882,0.021627353,0.025952824,0.030278294,0.034603765,0.038929235,0.036425201,0.033921166,0.031417131,0.028913097,0.026409062,0.023905028,0.021400993,0.018896958,0.016392924
YIL142W,0.013888889,0,0.358223524,0.322401172,0.286578819,0.250756467,0.214934114,0.179111762,0.14328941,0.107467057,0.071644705,0.035822352,0.033629006,0.03143566,0.029242313,0.027048967,0.024855621,0.022662274,0.020468928,0.018275582,0.016082235
YCR088W,0.013888889,0,0.358223524,0.322401172,0.286578819,0.250756467,0.214934114,0.179111762,0.14328941,0.107467057,0.071644705,0.035822352,0.033629006,0.03143566,0.029242313,0.027048967,0.024855621,0.022662274,0.020468928,0.018275582,0.016082235
YOL062C,0.013888889,0,0.358223524,0.322401172,0.286578819,0.250756467,0.214934114,0.179111762,0.14328941,0.107467057,0.071644705,0.035822352,0.033629006,0.03143566,0.029242313,0.027048967,0.024855621,0.022662274,0.020468928,0.018275582,0.016082235
YJR009C,0.013888889,0,0.358223524,0.322401172,0.286578819,0.250756467,0.214934114,0.179111762,0.14328941,0.107467057,0.071644705,0.035822352,0.033629006,0.03143566,0.029242313,0.027048967,0.024855621,0.022662274,0.020468928,0.018275582,0.016082235
YHR114W,0.013888889,0,0.358223524,0.322401172,0.286578819,0.250756467,0.214934114,0.179111762,0.14328941,0.107467057,0.071644705,0.035822352,0.033629006,0.03143566,0.029242313,0.027048967,0.024855621,0.022662274,0.020468928,0.018275582,0.016082235
YHR107C,0.013888889,0.023818671,0.099072718,0.091547313,0.084021909,0.076496504,0.068971099,0.061445695,0.05392029,0.046394885,0.03886948,0.031344076,0.029598557,0.027853038,0.02610752,0.024362001,0.022616482,0.020870964,0.019125445,0.017379926,0.015634408
