Proteins,Ortho(O),Fun_Go(F),Sub_cell(S),O*F,F*S,O*S,O*F*S,"larg(O,F,S)"
YPL092W,0.023818671,0.143518519,0.047096144,0.00341842,0.006759169,0.001121768,0.000160994,0.143518519
YNL218W,0,0.143518519,0.39238653,0,0.056314734,0,0,0.39238653
YIL135C,0,0.143518519,0.358223524,0,0.05141171,0,0,0.358223524
YLR466W,0,0.143518519,0,0,0,0,0,0.143518519
YPL125W,0,0.143518519,0.750610054,0,0.107726443,0,0,0.750610054
YNR074C,0,0.143518519,0.39238653,0,0.056314734,0,0,0.39238653
YMR211W,0,0.143518519,0.358223524,0,0.05141171,0,0,0.358223524
YGR169C,0.023818671,0.143518519,0.358223524,0.00341842,0.05141171,0.008532408,0.001224559,0.358223524
YMR010W,0,0.143518519,0,0,0,0,0,0.143518519
YPR011C,0,0.143518519,0,0,0,0,0,0.143518519
YML094W,0,0.143518519,0,0,0,0,0,0.143518519
YGR107W,0,0.143518519,0,0,0,0,0,0.143518519
YPR185W,0,0.143518519,0.358223524,0,0.05141171,0,0,0.358223524
YMR299C,0,0.143518519,0.358223524,0,0.05141171,0,0,0.358223524
YKL063C,0,0.143518519,0,0,0,0,0,0.143518519
YPL244C,0,0.143518519,0.103953148,0,0.014919202,0,0,0.143518519
YHR080C,0,0.143518519,0.103953148,0,0.014919202,0,0,0.143518519
YLR250W,0,0.143518519,0,0,0,0,0,0.143518519
YNL220W,0,0.143518519,0.358223524,0,0.05141171,0,0,0.358223524
YIL136W,0,0.143518519,0,0,0,0,0,0.143518519
YOL039W,0.023818671,0.143518519,0.358223524,0.00341842,0.05141171,0.008532408,0.001224559,0.358223524
YJR130C,0,0.143518519,0.750610054,0,0.107726443,0,0,0.750610054
YOR138C,0,0.143518519,0.750610054,0,0.107726443,0,0,0.750610054
YOR345C,0,0.143518519,0,0,0,0,0,0.143518519
YJL120W,0,0.143518519,0,0,0,0,0,0.143518519
YOR349W,0,0.143518519,0,0,0,0,0,0.143518519
YOR274W,0,0.143518519,0.750610054,0,0.107726443,0,0,0.750610054
YMR089C,0.023818671,0.143518519,0,0.00341842,0,0,0,0.143518519
YPR065W,0,0.143518519,0.39238653,0,0.056314734,0,0,0.39238653
YOR371C,0,0.143518519,0.358223524,0,0.05141171,0,0,0.358223524
YFR038W,0,0.143518519,0.39238653,0,0.056314734,0,0,0.39238653
YHL005C,0,0.143518519,0,0,0,0,0,0.143518519
YHR116W,0,0.143518519,0.358223524,0,0.05141171,0,0,0.358223524
YJL142C,0,0.143518519,0,0,0,0,0,0.143518519
YJR148W,0,0.143518519,0.358223524,0,0.05141171,0,0,0.358223524
YKL051W,0,0.143518519,0.047096144,0,0.006759169,0,0,0.143518519
YLL065W,0,0.143518519,0,0,0,0,0,0.143518519
YML082W,0,0.143518519,0,0,0,0,0,0.143518519
YMR039C,0,0.143518519,0.39238653,0,0.056314734,0,0,0.39238653
YMR114C,0,0.143518519,0,0,0,0,0,0.143518519
YNL073W,0,0.143518519,0,0,0,0,0,0.143518519
YNL211C,0,0.143518519,0,0,0,0,0,0.143518519
YNL235C,0,0.143518519,0,0,0,0,0,0.143518519
YNL301C,0,0.143518519,0.358223524,0,0.05141171,0,0,0.358223524
YNR024W,0,0.143518519,0.39238653,0,0.056314734,0,0,0.39238653
YOL022C,0,0.143518519,0.358223524,0,0.05141171,0,0,0.358223524
YOL042W,0,0.143518519,0,0,0,0,0,0.143518519
YOR072W,0,0.143518519,0,0,0,0,0,0.143518519
YOR143C,0,0.143518519,0,0,0,0,0,0.143518519
YOR334W,0,0.143518519,0,0,0,0,0,0.143518519
YOR336W,0,0.143518519,0.103953148,0,0.014919202,0,0,0.143518519
YPL053C,0,0.143518519,0,0,0,0,0,0.143518519
YPL098C,0,0.143518519,0,0,0,0,0,0.143518519
YNL146W,0,0.143518519,0.103953148,0,0.014919202,0,0,0.143518519
YOR070C,0,0.143518519,0.047096144,0,0.006759169,0,0,0.143518519
YGR206W,0,0.143518519,0.543923865,0,0.078063148,0,0,0.543923865
YNL142W,0.023818671,0.143518519,0,0.00341842,0,0,0,0.143518519
YOR059C,0,0.143518519,0,0,0,0,0,0.143518519
YPL205C,0.023818671,0.143518519,0,0.00341842,0,0,0,0.143518519
YKR079C,0,0.143518519,0.750610054,0,0.107726443,0,0,0.750610054
YMR165C,0,0.143518519,0.936310395,0,0.134377881,0,0,0.936310395
YOR392W,0,0.143518519,0,0,0,0,0,0.143518519
YPL073C,0.023818671,0.143518519,0,0.00341842,0,0,0,0.143518519
YPL201C,0,0.143518519,0.750610054,0,0.107726443,0,0,0.750610054
YOR333C,0,0.143518519,0,0,0,0,0,0.143518519
YPL172C,0,0.143518519,0,0,0,0,0,0.143518519
YPL212C,0,0.143518519,0.39238653,0,0.056314734,0,0,0.39238653
YPR125W,0,0.143518519,0,0,0,0,0,0.143518519
YPL032C,0,0.143518519,0.375549048,0,0.053898243,0,0,0.375549048
YPL257W,0,0.143518519,0,0,0,0,0,0.143518519
YGL039W,0,0.143518519,0,0,0,0,0,0.143518519
YGL110C,0,0.143518519,0.358223524,0,0.05141171,0,0,0.358223524
YGR293C,0,0.143518519,0,0,0,0,0,0.143518519
YIL044C,0.023818671,0.143518519,0.405319668,0.00341842,0.058170878,0.009654176,0.001385553,0.405319668
YKR073C,0,0.143518519,0,0,0,0,0,0.143518519
YOR189W,0,0.143518519,0.39238653,0,0.056314734,0,0,0.39238653
YOR222W,0,0.143518519,0,0,0,0,0,0.143518519
YOR246C,0.023818671,0.143518519,0,0.00341842,0,0,0,0.143518519
YOR258W,0,0.143518519,0.750610054,0,0.107726443,0,0,0.750610054
YOR263C,0,0.143518519,0,0,0,0,0,0.143518519
YOR300W,0,0.143518519,0,0,0,0,0,0.143518519
YOR318C,0,0.143518519,0,0,0,0,0,0.143518519
YOR387C,0,0.143518519,0.362859932,0,0.05207712,0,0,0.362859932
YPL229W,0,0.143518519,0.358223524,0,0.05141171,0,0,0.358223524
YPR046W,0,0.143518519,0.39238653,0,0.056314734,0,0,0.39238653
YPR134W,0,0.143518519,0,0,0,0,0,0.143518519
YPR137C-B,0.043530674,0.143518519,0.750610054,0.006247458,0.107726443,0.032674562,0.004689405,0.750610054
YPR149W,0,0.143518519,0.047096144,0,0.006759169,0,0,0.143518519
YJL135W,0,0.143518519,0,0,0,0,0,0.143518519
YMR038C,0,0.143518519,0.358223524,0,0.05141171,0,0,0.358223524
YOR383C,0,0.143518519,0,0,0,0,0,0.143518519
YPL238C,0,0.143518519,0,0,0,0,0,0.143518519
YGL065C,0,0.143518519,0.103953148,0,0.014919202,0,0,0.143518519
YPR001W,0,0.143518519,0,0,0,0,0,0.143518519
YHL008C,0,0.143518519,0,0,0,0,0,0.143518519
YOL127W,0.023818671,0.143518519,0.358223524,0.00341842,0.05141171,0.008532408,0.001224559,0.358223524
YIL029C,0,0.143518519,0,0,0,0,0,0.143518519
YLR269C,0,0.143518519,0,0,0,0,0,0.143518519
YOR219C,0,0.143518519,0.041239629,0,0.00591865,0,0,0.143518519
YPL272C,0,0.143518519,0,0,0,0,0,0.143518519
YGR257C,0,0.143518519,0,0,0,0,0,0.143518519
YHR143W,0,0.143518519,0,0,0,0,0,0.143518519
YKL055C,0,0.143518519,0,0,0,0,0,0.143518519
YER176W,0,0.143518519,0.358223524,0,0.05141171,0,0,0.358223524
YKR018C,0,0.143518519,0.750610054,0,0.107726443,0,0,0.750610054
YMR171C,0,0.143518519,0.145192777,0,0.020837852,0,0,0.145192777
YOR018W,0,0.143518519,0.081747194,0,0.011732236,0,0,0.143518519
YOR385W,0,0.143518519,0.358223524,0,0.05141171,0,0,0.358223524
YPR173C,0,0.143518519,0.185700342,0,0.026651438,0,0,0.185700342
YLR420W,0.023818671,0.143518519,0,0.00341842,0,0,0,0.143518519
YHR100C,0,0.143518519,0.081747194,0,0.011732236,0,0,0.143518519
YOR227W,0.023818671,0.143518519,0.358223524,0.00341842,0.05141171,0.008532408,0.001224559,0.358223524
YPL137C,0,0.143518519,0.462176672,0,0.066330911,0,0,0.462176672
YIL056W,0,0.143518519,0.750610054,0,0.107726443,0,0,0.750610054
YPL090C,0,0.143518519,0.750610054,0,0.107726443,0,0,0.750610054
YKL034W,0,0.143518519,0.047096144,0,0.006759169,0,0,0.143518519
YJL170C,0,0.143518519,0.103953148,0,0.014919202,0,0,0.143518519
YOR121C,0,0.143518519,0,0,0,0,0,0.143518519
YLR389C,0,0.143518519,0.081747194,0,0.011732236,0,0,0.143518519
YLR167W,0,0.143518519,0.750610054,0,0.107726443,0,0,0.750610054
YNL255C,0.023818671,0.143518519,0.358223524,0.00341842,0.05141171,0.008532408,0.001224559,0.358223524
YPL071C,0,0.143518519,0.750610054,0,0.107726443,0,0,0.750610054
YOR142W,0,0.143518519,0,0,0,0,0,0.143518519
YIL028W,0,0.143518519,0,0,0,0,0,0.143518519
YKL124W,0,0.143518519,0.145192777,0,0.020837852,0,0,0.145192777
YJL125C,0,0.143518519,0.39238653,0,0.056314734,0,0,0.39238653
YNL013C,0.04312386,0.143518519,0,0.006189073,0,0,0,0.143518519
YPL059W,0.042001674,0.143518519,0,0.006028018,0,0,0,0.143518519
YPR057W,0,0.143518519,0.39238653,0,0.056314734,0,0,0.39238653
YJR051W,0,0.143518519,0,0,0,0,0,0.143518519
YLR068W,0,0.143518519,0.39238653,0,0.056314734,0,0,0.39238653
YLR060W,0.023818671,0.143518519,0.358223524,0.00341842,0.05141171,0.008532408,0.001224559,0.358223524
YOR265W,0,0.143518519,0.358223524,0,0.05141171,0,0,0.358223524
YIL138C,0,0.143518519,0.358223524,0,0.05141171,0,0,0.358223524
YLR349W,0,0.143518519,0,0,0,0,0,0.143518519
YMR266W,0,0.143518519,0,0,0,0,0,0.143518519
YKL026C,0,0.143518519,0.095168375,0,0.013658424,0,0,0.143518519
YNL316C,0,0.143518519,0.358223524,0,0.05141171,0,0,0.358223524
YOR366W,0,0.143518519,0,0,0,0,0,0.143518519
YOR071C,0,0.143518519,0.047096144,0,0.006759169,0,0,0.143518519
YOR092W,0.023818671,0.143518519,0.103953148,0.00341842,0.014919202,0.002476026,0.000355356,0.143518519
YLR415C,0,0.143518519,0,0,0,0,0,0.143518519
YLR178C,0,0.143518519,0.358223524,0,0.05141171,0,0,0.358223524
YIL064W,0,0.143518519,0.358223524,0,0.05141171,0,0,0.358223524
YOR147W,0,0.143518519,0,0,0,0,0,0.143518519
YPL179W,0.023818671,0.143518519,0,0.00341842,0,0,0,0.143518519
YLR395C,0,0.143518519,0,0,0,0,0,0.143518519
YPL219W,0,0.143518519,0.750610054,0,0.107726443,0,0,0.750610054
YOR010C,0,0.143518519,0,0,0,0,0,0.143518519
YJL212C,0,0.143518519,0.047096144,0,0.006759169,0,0,0.143518519
YNL242W,0,0.143518519,0.081747194,0,0.011732236,0,0,0.143518519
YNL065W,0,0.143518519,0,0,0,0,0,0.143518519
YOL107W,0,0.143518519,0.047096144,0,0.006759169,0,0,0.143518519
YOR247W,0,0.143518519,0,0,0,0,0,0.143518519
YPR097W,0,0.143518519,0.081747194,0,0.011732236,0,0,0.143518519
YMR076C,0,0.143518519,0.39238653,0,0.056314734,0,0,0.39238653
YOR032C,0,0.143518519,0.39238653,0,0.056314734,0,0,0.39238653
YOR093C,0.039192227,0.143518519,0,0.00562481,0,0,0,0.143518519
YPR042C,0,0.143518519,0.358223524,0,0.05141171,0,0,0.358223524
YPR069C,0,0.143518519,0,0,0,0,0,0.143518519
YML127W,0,0.143518519,0.39238653,0,0.056314734,0,0,0.39238653
YNR025C,0,0.143518519,0,0,0,0,0,0.143518519
YKR067W,0,0.143518519,0,0,0,0,0,0.143518519
YNL328C,0,0.143518519,0,0,0,0,0,0.143518519
YPL144W,0,0.143518519,0.358223524,0,0.05141171,0,0,0.358223524
YNL231C,0,0.143518519,0.185700342,0,0.026651438,0,0,0.185700342
YNL087W,0,0.143518519,0.088335774,0,0.012677819,0,0,0.143518519
YPL025C,0,0.143518519,0,0,0,0,0,0.143518519
YMR011W,0,0.143518519,0,0,0,0,0,0.143518519
YJL134W,0,0.143518519,0.103953148,0,0.014919202,0,0,0.143518519
YOL080C,0,0.143518519,0.39238653,0,0.056314734,0,0,0.39238653
YIR004W,0,0.143518519,0.358223524,0,0.05141171,0,0,0.358223524
YJL182C,0,0.143518519,0,0,0,0,0,0.143518519
YJL190C,0,0.143518519,0.358223524,0,0.05141171,0,0,0.358223524
YLR308W,0,0.143518519,0,0,0,0,0,0.143518519
YOR220W,0,0.143518519,0.358223524,0,0.05141171,0,0,0.358223524
YHR036W,0,0.143518519,0.39238653,0,0.056314734,0,0,0.39238653
YOR364W,0,0.143518519,0,0,0,0,0,0.143518519
YPL270W,0.042593975,0.143518519,0,0.006113024,0,0,0,0.143518519
YJL222W-B,0,0.143518519,0,0,0,0,0,0.143518519
YMR227C,0,0.143518519,0.39238653,0,0.056314734,0,0,0.39238653
YJL114W,0,0.143518519,0,0,0,0,0,0.143518519
YML110C,0,0.143518519,0.081747194,0,0.011732236,0,0,0.143518519
YNL224C,0,0.143518519,0.750610054,0,0.107726443,0,0,0.750610054
YJL032W,0,0.143518519,0,0,0,0,0,0.143518519
YML133C,0,0.143518519,0,0,0,0,0,0.143518519
YMR202W,0,0.143518519,0.103953148,0,0.014919202,0,0,0.143518519
YNR028W,0,0.143518519,0,0,0,0,0,0.143518519
YOR162C,0,0.143518519,0.750610054,0,0.107726443,0,0,0.750610054
YOR289W,0,0.143518519,0,0,0,0,0,0.143518519
YOR377W,0,0.143518519,0.185700342,0,0.026651438,0,0,0.185700342
YPL064C,0,0.143518519,0.750610054,0,0.107726443,0,0,0.750610054
YKR058W,0,0.143518519,0,0,0,0,0,0.143518519
YNL181W,0,0.143518519,0.103953148,0,0.014919202,0,0,0.143518519
YOL105C,0,0.143518519,0,0,0,0,0,0.143518519
YIL052C,0,0.143518519,0.358223524,0,0.05141171,0,0,0.358223524
YIL057C,0,0.143518519,0.358223524,0,0.05141171,0,0,0.358223524
YOR384W,0,0.143518519,0.047096144,0,0.006759169,0,0,0.143518519
YPL188W,0.023818671,0.143518519,0,0.00341842,0,0,0,0.143518519
YGR138C,0,0.143518519,0.047096144,0,0.006759169,0,0,0.143518519
YMR209C,0,0.143518519,0,0,0,0,0,0.143518519
YPL106C,0,0.143518519,0.358223524,0,0.05141171,0,0,0.358223524
YGR231C,0,0.143518519,0,0,0,0,0,0.143518519
YLL029W,0.023818671,0.143518519,0.358223524,0.00341842,0.05141171,0.008532408,0.001224559,0.358223524
YJL178C,0,0.143518519,0.405319668,0,0.058170878,0,0,0.405319668
YJL211C,0,0.143518519,0,0,0,0,0,0.143518519
YOR298W,0,0.143518519,0,0,0,0,0,0.143518519
YMR023C,0.023818671,0.143518519,0,0.00341842,0,0,0,0.143518519
YNL063W,0,0.143518519,0,0,0,0,0,0.143518519
YPL166W,0,0.143518519,0,0,0,0,0,0.143518519
YPR085C,0,0.143518519,0.39238653,0,0.056314734,0,0,0.39238653
YOR048C,0.023818671,0.143518519,0.39238653,0.00341842,0.056314734,0.009346126,0.001341342,0.39238653
YMR183C,0,0.143518519,0,0,0,0,0,0.143518519
YLR460C,0,0.143518519,0,0,0,0,0,0.143518519
YIL082W,0,0.143518519,0.358223524,0,0.05141171,0,0,0.358223524
YKL084W,0,0.143518519,0.081747194,0,0.011732236,0,0,0.143518519
YOR118W,0,0.143518519,0.358223524,0,0.05141171,0,0,0.358223524
YPL251W,0,0.143518519,0,0,0,0,0,0.143518519
YLR257W,0,0.143518519,0.358223524,0,0.05141171,0,0,0.358223524
YJL086C,0,0.143518519,0,0,0,0,0,0.143518519
YPL060W,0,0.143518519,0,0,0,0,0,0.143518519
YJL129C,0.023818671,0.143518519,0,0.00341842,0,0,0,0.143518519
YJL202C,0,0.143518519,0,0,0,0,0,0.143518519
YKL149C,0,0.143518519,0.750610054,0,0.107726443,0,0,0.750610054
YNL081C,0,0.143518519,0,0,0,0,0,0.143518519
YNL138W-A,0,0.143518519,0.39238653,0,0.056314734,0,0,0.39238653
YNL003C,0,0.143518519,0,0,0,0,0,0.143518519
YNL131W,0,0.143518519,0,0,0,0,0,0.143518519
YGR251W,0,0.143518519,0.39238653,0,0.056314734,0,0,0.39238653
YKL170W,0.023818671,0.143518519,0,0.00341842,0,0,0,0.143518519
YNL241C,0,0.143518519,0,0,0,0,0,0.143518519
YJL213W,0,0.143518519,0,0,0,0,0,0.143518519
YPR143W,0,0.143518519,0.39238653,0,0.056314734,0,0,0.39238653
YOL151W,0.023818671,0.143518519,0.750610054,0.00341842,0.107726443,0.017878534,0.002565901,0.750610054
YPR045C,0,0.143518519,0.39238653,0,0.056314734,0,0,0.39238653
YPR133C,0,0.143518519,0.39238653,0,0.056314734,0,0,0.39238653
YPR083W,0,0.143518519,0,0,0,0,0,0.143518519
YMR008C,0,0.143518519,0.047096144,0,0.006759169,0,0,0.143518519
YNL011C,0.023818671,0.143518519,0,0.00341842,0,0,0,0.143518519
YLR149C,0,0.143518519,0,0,0,0,0,0.143518519
YOL024W,0,0.143518519,0,0,0,0,0,0.143518519
YOR113W,0,0.143518519,0.39238653,0,0.056314734,0,0,0.39238653
YIL121W,0,0.143518519,0.047096144,0,0.006759169,0,0,0.143518519
YNL219C,0,0.143518519,0.103953148,0,0.014919202,0,0,0.143518519
YMR260C,0.023818671,0.143518519,0,0.00341842,0,0,0,0.143518519
YGR177C,0,0.143518519,0.185700342,0,0.026651438,0,0,0.185700342
YOL103W,0,0.143518519,0.047096144,0,0.006759169,0,0,0.143518519
YPL177C,0,0.143518519,0.39238653,0,0.056314734,0,0,0.39238653
YLR283W,0,0.143518519,0,0,0,0,0,0.143518519
YPL101W,0,0.143518519,0.750610054,0,0.107726443,0,0,0.750610054
YKL177W,0,0.143518519,0,0,0,0,0,0.143518519
YLL060C,0,0.143518519,0,0,0,0,0,0.143518519
YML120C,0,0.143518519,0.081747194,0,0.011732236,0,0,0.143518519
YNL164C,0,0.143518519,0.358223524,0,0.05141171,0,0,0.358223524
YOR184W,0.023818671,0.143518519,0,0.00341842,0,0,0,0.143518519
YPL056C,0,0.143518519,0.047096144,0,0.006759169,0,0,0.143518519
YKL167C,0.023818671,0.143518519,0,0.00341842,0,0,0,0.143518519
YKR006C,0.023818671,0.143518519,0,0.00341842,0,0,0,0.143518519
YPL183W-A,0,0.143518519,0,0,0,0,0,0.143518519
YNR045W,0,0.143518519,0.081747194,0,0.011732236,0,0,0.143518519
YOR389W,0,0.143518519,0,0,0,0,0,0.143518519
YNL045W,0,0.143518519,0.750610054,0,0.107726443,0,0,0.750610054
YOR225W,0,0.143518519,0,0,0,0,0,0.143518519
YNR036C,0.023818671,0.143518519,0,0.00341842,0,0,0,0.143518519
YMR150C,0.023818671,0.143518519,0,0.00341842,0,0,0,0.143518519
YOR073W,0,0.143518519,0.358223524,0,0.05141171,0,0,0.358223524
YOR124C,0,0.143518519,0,0,0,0,0,0.143518519
YOR302W,0,0.143518519,0,0,0,0,0,0.143518519
YPR021C,0,0.143518519,0,0,0,0,0,0.143518519
YKR009C,0,0.143518519,0.013421181,0,0.001926188,0,0,0.143518519
YMR189W,0,0.143518519,0,0,0,0,0,0.143518519
YNR005C,0,0.143518519,0,0,0,0,0,0.143518519
YNR006W,0,0.143518519,0.543923865,0,0.078063148,0,0,0.543923865
YOR067C,0,0.143518519,0.103953148,0,0.014919202,0,0,0.143518519
YMR158W,0.023818671,0.143518519,0,0.00341842,0,0,0,0.143518519
YLR046C,0,0.143518519,0,0,0,0,0,0.143518519
YOR350C,0.023818671,0.143518519,0,0.00341842,0,0,0,0.143518519
YOR107W,0,0.143518519,0.750610054,0,0.107726443,0,0,0.750610054
YPR163C,0,0.143518519,0,0,0,0,0,0.143518519
YNL329C,0.023818671,0.143518519,0.453391898,0.00341842,0.065070134,0.010799192,0.001549884,0.453391898
YKR035C,0,0.143518519,0,0,0,0,0,0.143518519
YOL099C,0,0.143518519,0,0,0,0,0,0.143518519
YMR069W,0,0.143518519,0.750610054,0,0.107726443,0,0,0.750610054
YPR004C,0.023818671,0.143518519,0,0.00341842,0,0,0,0.143518519
YPR052C,0,0.143518519,0.39238653,0,0.056314734,0,0,0.39238653
YPR188C,0,0.143518519,0.017325525,0,0.002486534,0,0,0.143518519
YIL088C,0,0.143518519,0.041239629,0,0.00591865,0,0,0.143518519
YLR346C,0,0.143518519,0,0,0,0,0,0.143518519
YPR047W,0,0.143518519,0,0,0,0,0,0.143518519
YLR164W,0,0.143518519,0,0,0,0,0,0.143518519
YLR344W,0,0.143518519,0.358223524,0,0.05141171,0,0,0.358223524
YPR203W,0,0.143518519,0,0,0,0,0,0.143518519
YNL192W,0,0.143518519,0.047096144,0,0.006759169,0,0,0.143518519
YLR356W,0,0.143518519,0,0,0,0,0,0.143518519
YOL088C,0.023818671,0.143518519,0.103953148,0.00341842,0.014919202,0.002476026,0.000355356,0.143518519
YNL136W,0,0.143518519,0.39238653,0,0.056314734,0,0,0.39238653
YLR365W,0,0.143518519,0,0,0,0,0,0.143518519
YPL241C,0,0.143518519,0.358223524,0,0.05141171,0,0,0.358223524
YPR145W,0,0.143518519,0,0,0,0,0,0.143518519
YIR021W,0,0.143518519,0,0,0,0,0,0.143518519
YKR032W,0,0.143518519,0,0,0,0,0,0.143518519
YLL054C,0,0.143518519,0.39238653,0,0.056314734,0,0,0.39238653
YLR112W,0,0.143518519,0,0,0,0,0,0.143518519
YLR461W,0,0.143518519,0,0,0,0,0,0.143518519
YML131W,0,0.143518519,0,0,0,0,0,0.143518519
YOL002C,0,0.143518519,0,0,0,0,0,0.143518519
YOR175C,0,0.143518519,0.103953148,0,0.014919202,0,0,0.143518519
YPL063W,0,0.143518519,0,0,0,0,0,0.143518519
YPL277C,0,0.143518519,0,0,0,0,0,0.143518519
YJR008W,0,0.143518519,0,0,0,0,0,0.143518519
YPL171C,0,0.143518519,0,0,0,0,0,0.143518519
YMR152W,0,0.143518519,0,0,0,0,0,0.143518519
YJL131C,0,0.143518519,0,0,0,0,0,0.143518519
YOR316C,0,0.143518519,0,0,0,0,0,0.143518519
YLR448W,0,0.143518519,0.358223524,0,0.05141171,0,0,0.358223524
YNL193W,0,0.143518519,0,0,0,0,0,0.143518519
YLR132C,0,0.143518519,0.39238653,0,0.056314734,0,0,0.39238653
YJR122W,0,0.143518519,0,0,0,0,0,0.143518519
YKR044W,0,0.143518519,0.39238653,0,0.056314734,0,0,0.39238653
YNL212W,0.023818671,0.143518519,0.358223524,0.00341842,0.05141171,0.008532408,0.001224559,0.358223524
YIL091C,0,0.143518519,0.39238653,0,0.056314734,0,0,0.39238653
YLR185W,0,0.143518519,0.358223524,0,0.05141171,0,0,0.358223524
YOR065W,0,0.143518519,0,0,0,0,0,0.143518519
YLR075W,0.023818671,0.143518519,0.358223524,0.00341842,0.05141171,0.008532408,0.001224559,0.358223524
YMR142C,0,0.143518519,0.358223524,0,0.05141171,0,0,0.358223524
YNL034W,0,0.143518519,0,0,0,0,0,0.143518519
YOR360C,0,0.143518519,0,0,0,0,0,0.143518519
YMR222C,0,0.143518519,0.358223524,0,0.05141171,0,0,0.358223524
YOR352W,0,0.143518519,0.750610054,0,0.107726443,0,0,0.750610054
YOR295W,0,0.143518519,0.39238653,0,0.056314734,0,0,0.39238653
YPL037C,0,0.143518519,0.750610054,0,0.107726443,0,0,0.750610054
YPL231W,0.023818671,0.143518519,0,0.00341842,0,0,0,0.143518519
YNL245C,0,0.143518519,0.39238653,0,0.056314734,0,0,0.39238653
YOR087W,0,0.143518519,0.041239629,0,0.00591865,0,0,0.143518519
YLR017W,0,0.143518519,0.750610054,0,0.107726443,0,0,0.750610054
YLR213C,0,0.143518519,0,0,0,0,0,0.143518519
YMR044W,0,0.143518519,0.39238653,0,0.056314734,0,0,0.39238653
YOR346W,0.023818671,0.143518519,0.39238653,0.00341842,0.056314734,0.009346126,0.001341342,0.39238653
YNL134C,0,0.143518519,0,0,0,0,0,0.143518519
YKL191W,0,0.143518519,0.358223524,0,0.05141171,0,0,0.358223524
YLR114C,0,0.143518519,0.358223524,0,0.05141171,0,0,0.358223524
YPL191C,0,0.143518519,0.358223524,0,0.05141171,0,0,0.358223524
YJL197W,0,0.143518519,0,0,0,0,0,0.143518519
YPL260W,0,0.143518519,0.750610054,0,0.107726443,0,0,0.750610054
YOR142W-A,0,0.143518519,0.358223524,0,0.05141171,0,0,0.358223524
YNL327W,0,0.143518519,0,0,0,0,0,0.143518519
YKL217W,0,0.143518519,0,0,0,0,0,0.143518519
YMR057C,0,0.143518519,0,0,0,0,0,0.143518519
YNL165W,0,0.143518519,0,0,0,0,0,0.143518519
YOR011W,0,0.143518519,0,0,0,0,0,0.143518519
YJR004C,0,0.143518519,0,0,0,0,0,0.143518519
YLR437C,0,0.143518519,0.750610054,0,0.107726443,0,0,0.750610054
YPR164W,0,0.143518519,0.39238653,0,0.056314734,0,0,0.39238653
YMR119W,0,0.143518519,0.39238653,0,0.056314734,0,0,0.39238653
YJR143C,0,0.143518519,0.103953148,0,0.014919202,0,0,0.143518519
YJL118W,0,0.143518519,0,0,0,0,0,0.143518519
YJR047C,0,0.143518519,0.750610054,0,0.107726443,0,0,0.750610054
YJR149W,0,0.143518519,0.358223524,0,0.05141171,0,0,0.358223524
YPL202C,0,0.143518519,0.39238653,0,0.056314734,0,0,0.39238653
YLR316C,0,0.143518519,0,0,0,0,0,0.143518519
YLR312W-A,0,0.143518519,0,0,0,0,0,0.143518519
YPL207W,0,0.143518519,0.103953148,0,0.014919202,0,0,0.143518519
YOR132W,0,0.143518519,0.632259639,0,0.090740967,0,0,0.632259639
YNR029C,0,0.143518519,0,0,0,0,0,0.143518519
YML093W,0,0.143518519,0.39238653,0,0.056314734,0,0,0.39238653
YLR193C,0,0.143518519,0.081747194,0,0.011732236,0,0,0.143518519
YJL209W,0,0.143518519,0,0,0,0,0,0.143518519
YPL040C,0.023818671,0.143518519,0,0.00341842,0,0,0,0.143518519
YMR100W,0,0.143518519,0.358223524,0,0.05141171,0,0,0.358223524
YOR099W,0,0.143518519,0.047096144,0,0.006759169,0,0,0.143518519
YNL163C,0,0.143518519,0.358223524,0,0.05141171,0,0,0.358223524
YNL276C,0,0.143518519,0,0,0,0,0,0.143518519
YLR256W-A,0,0.143518519,0.358223524,0,0.05141171,0,0,0.358223524
YPL247C,0,0.143518519,0.750610054,0,0.107726443,0,0,0.750610054
YMR204C,0,0.143518519,0.095168375,0,0.013658424,0,0,0.143518519
YOL136C,0,0.143518519,0,0,0,0,0,0.143518519
YKL222C,0,0.143518519,0.39238653,0,0.056314734,0,0,0.39238653
YNR075W,0,0.143518519,0,0,0,0,0,0.143518519
YML053C,0,0.143518519,0,0,0,0,0,0.143518519
YNL050C,0,0.143518519,0,0,0,0,0,0.143518519
YOL031C,0,0.143518519,0.103953148,0,0.014919202,0,0,0.143518519
YOL140W,0,0.143518519,0,0,0,0,0,0.143518519
