protein,degree,betweenness,closeness,eigenvector,clustering,OS,P_Ci,GO_Nb,essential,phys_1,phys_2,phys_3,phys_4,phys_5,phys_6,phys_7,phys_8,phys_9,phys_10,N_c,Sim_Loc,Ortho_Sim_Loc
YOR173W,3,5.359857231229582e-06,0.25572041676554647,0.0009655541261067441,0.0,1.0,0.0,0.0,0,0.10765,-0.45382,46.05722,6.14813,49.0,42.0,59945.0,0.0,1.46422,0.00015,0.0,0.0,0.5
YHR154W,1,0.0,0.2266912553473601,0.00037088663176918223,0.0,1.0,1.0,0.0,0,0.09159,-0.55364,38.27302,7.75861,141.0,143.0,108230.0,0.0,0.87981,6e-05,0.0,0.0,0.5
YJR010W,2,4.288724636627426e-06,0.2710044421077106,0.0020393708059314214,0.0,1.0,0.0,0.0,0,0.09198,-0.28767,41.91626,5.52435,68.0,54.0,61435.0,0.0,1.06429,0.0001,0.0,0.0,0.5
YHR157W,1,0.0,0.19963065286825057,2.7164331527948783e-05,0.0,0.0,0.0,0.0,0,0.0989,-0.5022,62.66264,4.76593,25.0,18.0,16430.0,0.0,0.79204,0.00023,0.0,0.0,0.0
YJR122W,1,0.0,0.23274632441526238,0.00020339482707345323,0.0,1.0,0.0,0.0,0,0.11268,-0.433,37.18111,7.69916,60.0,61.0,58580.0,0.0,1.02674,0.00013,0.0,0.0,0.5
YKR044W,1,0.0,0.20929571517972148,4.562175926564029e-05,0.0,0.0,0.5,0.0,0,0.10384,-0.35598,42.23273,6.40472,52.0,48.0,61225.0,0.0,1.20095,0.00013,0.0,0.0,0.0
YLR451W,2,8.88785636127423e-06,0.24663205147365752,0.0007051100574168252,0.0,1.9142259414225942,1.0,0.0,0,0.08014,-0.42856,48.72032,5.78058,111.0,98.0,100990.0,0.0,1.00837,6e-05,0.0,0.0,0.5
YKL075C,4,0.005161378705404544,0.2446211368854288,0.0009243403009705248,0.0,1.5762124711316396,0.0,0.0,0,0.09111,-0.67644,37.83424,5.01324,82.0,61.0,63925.0,0.0,1.22727,0.0001,0.0,0.0,0.5
YKL134C,3,3.144941245693423e-05,0.24617157793383543,0.0003614193245821411,0.0,2.515184381778742,0.0,0.0,0,0.09974,-0.38135,34.8614,7.49445,94.0,95.0,89335.0,0.0,1.01308,8e-05,0.0,0.0,0.5
YNL212W,1,0.0,0.20826045912741512,6.109613081963914e-05,0.0,1.0,0.0,0.0,0,0.09463,-0.6023,40.5651,4.9649,133.0,104.0,96105.0,0.0,1.08172,6e-05,0.0,0.0,0.5
YIL091C,1,0.0,0.2100327028164893,4.59236302385161e-05,0.0,0.0,0.5,0.0,1,0.10125,-0.77323,42.33972,5.93634,122.0,110.0,63525.0,0.0,0.75634,7e-05,0.13471888792096168,0.10612484556922272,0.5
YHR175W,1,0.0,0.25054156044041165,0.0007961446297148831,0.0,0.0,0.0,0.0,0,0.12698,-0.01376,40.77302,7.02094,15.0,15.0,54275.0,0.0,2.50683,0.00032,0.0,0.0,0.0
YMR020W,3,2.718318539054323e-05,0.23257346356994626,0.00016586213444545628,0.0,0.0,0.0,0.0,0,0.09252,-0.31614,38.5502,5.4278,69.0,55.0,64745.0,0.0,1.12006,9e-05,0.0,0.0,0.0
YNL252C,4,0.00021928217792528484,0.2386667044103917,0.00031520354704372614,0.0,1.9546370967741935,0.0,0.0,0,0.09964,-0.5911,31.83384,9.04572,39.0,44.0,40910.0,0.0,1.27001,0.00028,0.0,0.0,0.5
YLR185W,1,0.0,0.21474070485544972,0.00014831668514964913,0.0,0.0,0.0,0.0,0,0.09091,-1.15227,50.61705,11.63678,0.0,22.0,10470.0,0.0,1.06293,0.00118,0.0,0.0,0.0
YHR190W,4,7.305216548316926e-05,0.259723711870165,0.0006443978713305629,0.0,2.2407185628742514,0.5,0.0,1,0.10811,-0.10721,43.06919,5.58246,60.0,47.0,51770.0,0.0,1.00098,0.00011,0.13471888792096168,0.10612484556922272,0.5236809850481831
YOR065W,2,2.4174998106481743e-06,0.20973377394145223,5.209191357519277e-05,0.0,0.0,0.0,0.0,0,0.10356,-0.39612,31.83595,8.21844,33.0,35.0,54360.0,0.0,1.59628,0.00024,0.0,0.0,0.0
YLR009W,5,0.0002391671601383795,0.28786728673871603,0.003976940488340487,0.1,4.932608695652174,0.5,2.5,1,0.07538,-1.14774,71.0297,9.61456,36.0,49.0,12085.0,0.0,0.50406,0.0004,0.13471888792096168,0.10612484556922272,0.510757476633284
YLR075W,2,4.357157353818637e-06,0.23977460402408848,0.0005434666057160609,0.0,1.4359233097880928,0.0,0.0,1,0.09502,-0.60995,37.77919,10.03387,23.0,44.0,24910.0,0.0,0.98222,0.0004,0.13471888792096168,0.0,0.5
YMR142C,2,1.1832432520588924e-06,0.2470333362433366,0.0007058159299753963,0.0,1.339080459770115,0.0,0.0,0,0.0603,-0.72161,38.80603,11.07745,21.0,46.0,9970.0,0.0,0.44263,0.00049,0.0,0.0,0.5
YOR063W,3,4.335076246624947e-05,0.2517753832003695,0.0009585601919149671,0.0,2.185598377281947,0.0,0.0,1,0.08786,-0.55297,21.86592,10.29376,36.0,76.0,56630.0,0.0,1.29419,0.00024,0.13471888792096168,0.0,0.5
YHR198C,2,5.610493209148344e-06,0.2609139262452405,0.0030240582431550456,0.0,1.6269315673289184,0.0,0.0,0,0.09657,-0.46106,26.46698,9.13507,36.0,44.0,33390.0,0.0,0.91477,0.00025,0.0,0.0,0.5
YNL095C,3,1.1853253482695876e-05,0.24381168494828967,0.0006571993784707485,0.0,2.5704225352112675,0.0,0.0,0,0.09346,0.16558,45.62632,7.50372,52.0,53.0,74715.0,0.0,1.04945,0.00011,0.0,0.0,0.5
YNL034W,1,0.0,0.18657667854648666,3.2057583593405163e-06,0.0,0.0,0.0,0.0,0,0.08987,-0.65735,70.7551,6.38397,66.0,60.0,76915.0,0.0,1.10872,9e-05,0.0,0.0,0.0
YHR209W,2,3.3183625575124624e-06,0.2622797532161102,0.0013145108648177754,0.0,0.0,0.0,0.0,0,0.13402,-0.39794,40.23306,5.7431,39.0,35.0,61475.0,0.0,1.8196,0.00017,0.0,0.0,0.0
YHR211W,2,0.0001954380032158435,0.2670894037895065,0.000975656899674421,0.0,1.0,0.0,0.0,0,0.0614,-0.15265,36.771,4.21429,87.0,32.0,121875.0,0.0,1.08836,4e-05,0.0,0.0,0.5
YOR360C,1,0.0,0.2104384949257572,2.465929009211579e-05,0.0,0.0,0.0,0.0,0,0.09886,-0.25171,43.03441,6.13763,63.0,52.0,64745.0,0.0,1.06141,0.0001,0.0,0.0,0.0
YHR212W-A,2,1.0068333924616864e-06,0.19763056664907513,4.6400880986477085e-05,0.0,0.0,0.0,0.0,0,0.19403,-0.16418,52.00761,8.78827,1.0,3.0,19035.0,0.0,2.50147,0.00115,0.0,0.0,0.0
YHR214C-B,2,2.6242696750808076e-07,0.2575872770390907,0.0011025073272472024,0.0,1.8016877637130801,0.5,0.0,0,0.08031,-0.63681,45.40631,8.46527,192.0,202.0,197615.0,0.0,0.97436,4e-05,0.0,0.0,0.5
YHR214W-A,1,0.0,0.23487390426061094,0.0006910132535654295,0.0,0.0,0.0,0.0,0,0.0559,0.31988,58.77888,11.76373,1.0,9.0,16500.0,0.0,0.91476,0.00065,0.0,0.0,0.0
YIL001W,1,0.0,0.2519526363113423,0.0019987588864883274,0.0,1.0,0.0,0.0,0,0.10916,-0.13021,35.17485,5.03485,80.0,60.0,56490.0,0.0,0.94574,8e-05,0.0,0.0,0.5
YIL166C,2,0.000195442938518955,0.21063312421437563,3.198202528927289e-05,0.0,0.0,0.0,0.0,0,0.12731,0.08542,37.25483,9.03497,49.0,59.0,99990.0,0.0,1.61542,0.00015,0.0,0.0,0.0
YIL009C-A,2,1.9780523739300363e-06,0.23518260071758135,0.00022146378705373252,0.0,0.0,0.5,0.0,0,0.09392,-0.08564,52.40006,6.10455,18.0,14.0,16680.0,0.0,0.81151,0.0003,0.0,0.0,0.0
YIL011W,1,0.0,0.22752509539473015,0.00030483325367866495,0.0,1.0,0.0,0.0,0,0.05204,0.06097,54.39071,4.16217,24.0,9.0,14440.0,0.0,0.54888,0.00016,0.0,0.0,0.5
YIL014W,1,0.0,0.23661535422372387,0.00034207975443144826,0.0,0.0,0.0,0.0,0,0.11905,-0.35286,38.22589,5.41083,83.0,69.0,96355.0,0.0,1.3307,7e-05,0.0,0.0,0.0
YMR222C,1,0.0,0.21880126318561305,0.0002510449644138048,0.0,0.0,0.0,0.0,0,0.12108,-0.25202,40.2157,4.68451,25.0,12.0,27515.0,0.0,1.12154,0.00019,0.0,0.0,0.0
YIL019W,1,0.0,0.20318464356573068,2.6857090144774163e-05,0.0,0.0,0.5,0.0,1,0.04046,-1.12688,46.8737,9.3316,58.0,67.0,7450.0,0.0,0.19157,0.00024,0.13471888792096168,0.10612484556922272,0.5
YIL020C,1,0.0,0.24951843255415104,0.00044897266446857826,0.0,0.0,0.0,0.0,0,0.09195,-0.38046,23.33985,5.59344,40.0,34.0,48440.0,0.0,1.63891,0.00019,0.0,0.0,0.0
YIL024C,1,0.0,0.23697347234012925,0.00015446781319172304,0.0,0.0,0.0,0.0,0,0.09524,-0.71376,29.98148,5.72345,27.0,23.0,32930.0,0.0,1.51116,0.00026,0.0,0.0,0.0
YOR352W,1,0.0,0.19728816056415785,8.85574513882302e-06,0.0,0.0,0.5,0.0,0,0.09038,-0.61079,41.58746,4.85968,53.0,35.0,30870.0,0.0,0.78601,0.00012,0.0,0.0,0.0
YIL032C,1,0.0,0.24951843255415104,0.00044897266446857826,0.0,0.0,0.0,0.0,0,0.11017,-0.59831,62.43314,10.3172,11.0,26.0,6085.0,0.0,0.44146,0.00075,0.0,0.0,0.0
YOR295W,1,0.0,0.25218090022585826,0.0011499994339693009,0.0,0.0,0.5,0.0,1,0.02632,-0.61711,46.00088,8.86212,37.0,41.0,10220.0,0.0,0.39358,0.00034,0.13471888792096168,0.10612484556922272,0.5
YPL037C,3,5.178354260543497e-06,0.2634104476992457,0.003414836997614319,0.0,1.5968331303288672,0.5,0.0,0,0.04459,-0.55732,42.9593,6.0976,22.0,20.0,1490.0,0.0,0.08754,0.00036,0.0,0.0,0.5
YIL037C,1,0.0,0.24559237908373865,0.001630970460237753,0.0,1.0,0.0,0.0,0,0.10366,-0.07835,31.72349,8.04694,58.0,60.0,87945.0,0.0,1.17228,0.00011,0.0,0.0,0.5
YPL231W,2,1.3637982567318075e-05,0.24240796002164366,0.0007615448652287585,0.0,1.5526315789473684,0.0,0.0,1,0.07578,-0.29359,39.22163,5.31708,258.0,209.0,189190.0,0.0,0.91421,3e-05,0.13471888792096168,0.0,0.5
YNL245C,1,0.0,0.23975165689000635,0.0009471569884267851,0.0,0.0,1.0,0.0,1,0.03911,-1.10503,41.05531,9.69672,26.0,38.0,20970.0,0.0,1.02925,0.00048,0.13471888792096168,0.1187244606175494,0.5
YOR087W,3,7.234477811636388e-06,0.25786567811051736,0.00177073881948085,0.0,2.0,0.0,0.0,0,0.11852,-0.09867,39.84861,5.22113,90.0,74.0,102775.0,0.0,1.31844,7e-05,0.0,0.0,0.5
YJL165C,2,1.8537404229796233e-06,0.20544243585728034,1.6825482397444455e-05,0.0,0.0,0.0,0.0,0,0.06316,-0.76421,44.21182,8.62958,103.0,112.0,52185.0,0.0,0.5467,9e-05,0.0,0.0,0.0
YIL054W,1,0.0,0.23445625295682512,0.00019175795537204664,0.0,0.0,0.0,0.0,0,0.17143,0.84476,34.14962,6.47198,6.0,5.0,10470.0,0.0,0.86923,0.00054,0.0,0.0,0.0
YIL055C,2,7.2711361673816105e-06,0.2615677434449153,0.0008687212938886139,0.0,0.0,0.0,0.0,0,0.09091,-0.64689,56.07547,6.6181,63.0,60.0,58010.0,0.0,0.82013,9e-05,0.0,0.0,0.0
YLR017W,1,0.0,0.24817128761639273,0.0007523104880273341,0.0,1.0,0.5,0.0,0,0.09199,-0.2451,40.55312,7.66986,34.0,35.0,33640.0,0.0,0.88863,0.0002,0.0,0.0,0.5
YLR213C,1,0.0,0.24817128761639273,0.0007523104880273341,0.0,1.0,0.0,0.0,0,0.10664,-0.43863,34.42133,7.93097,47.0,49.0,92580.0,0.0,1.95501,0.00017,0.0,0.0,0.5
YMR044W,1,0.0,0.24817128761639273,0.0007523104880273341,0.0,1.0,1.0,0.0,0,0.07579,-0.97726,54.08442,5.2132,99.0,84.0,59525.0,0.0,1.07396,9e-05,0.0,0.0,0.5
YOR346W,1,0.0,0.24817128761639273,0.0007523104880273341,0.0,1.0,0.5,0.0,0,0.07817,-0.45766,41.90092,8.71954,116.0,130.0,86980.0,0.0,0.77504,8e-05,0.0,0.0,0.5
YIL065C,5,0.00012492326261312925,0.2776883071378015,0.002136299490905488,0.1,1.9535232383808097,0.0,0.5,0,0.10323,-0.36323,47.98516,9.16461,19.0,24.0,24660.0,0.0,1.39061,0.00052,0.0,0.0,0.5
YJL112W,2,1.962691709303377e-06,0.23010609560426898,0.00013699839191249157,0.0,0.0,0.0,0.0,0,0.07563,-0.57927,42.00759,5.37518,99.0,82.0,69300.0,0.0,0.86591,7e-05,0.0,0.0,0.0
YNL134C,2,1.176159461986375e-05,0.2555378245365101,0.0015144621025237255,0.0,0.0,0.0,0.0,0,0.07713,-0.11383,25.82314,5.82538,49.0,43.0,34880.0,0.0,0.84734,0.00014,0.0,0.0,0.0
YIL072W,1,0.0,0.22291911931337216,0.00014533723302059167,0.0,0.0,0.5,0.0,0,0.08099,-0.43008,42.80514,8.42609,75.0,80.0,45265.0,0.0,0.65721,0.00012,0.0,0.0,0.0
YIL082W-A,1,0.0,0.24229073580382768,0.0005643976716656233,0.0,0.0,0.5,0.0,0,0.08945,-0.49453,43.00769,9.24091,165.0,202.0,155005.0,0.0,0.89927,5e-05,0.0,0.0,0.0
YIL085C,1,0.0,0.18187636582283115,1.4498468010274093e-06,0.0,0.0,0.0,0.0,0,0.15861,-0.5147,44.08012,5.17731,83.0,61.0,107980.0,0.0,1.75757,8e-05,0.0,0.0,0.0
YIL086C,1,0.0,0.2161395162282625,5.286649480144417e-05,0.0,0.0,0.0,0.0,0,0.13725,-0.45686,26.73137,10.15302,5.0,17.0,9065.0,0.0,0.78254,0.00088,0.0,0.0,0.0
YNR040W,3,2.374656488140787e-05,0.2590656735102044,0.0007362697073485959,0.0,0.0,0.0,0.0,0,0.10547,-0.20977,44.16176,10.11761,17.0,38.0,27305.0,0.0,0.95353,0.00035,0.0,0.0,0.0
YIL096C,1,0.0,0.26706093095716393,0.0009749574135262845,0.0,1.0,0.5,0.0,0,0.10714,-0.93869,37.11878,9.70197,39.0,59.0,40005.0,0.0,1.01533,0.00025,0.0,0.0,0.5
YIL098C,1,0.0,0.2072782610329039,2.2551604739775805e-05,0.0,1.0,0.0,0.0,0,0.07097,-0.91806,29.66194,9.66339,23.0,31.0,23950.0,0.0,1.3042,0.00053,0.0,0.0,0.5
YIL103W,1,0.0,0.1403965064501738,6.860476679347565e-09,0.0,0.0,0.0,0.0,0,0.09176,-0.25459,43.04353,8.46234,52.0,56.0,38695.0,0.0,0.80097,0.00018,0.0,0.0,0.0
YKL191W,2,0.000195442938518955,0.16353853594305423,2.1275211237900437e-07,0.0,0.0,0.0,0.0,0,0.09551,-0.18839,38.1341,4.92596,74.0,45.0,58300.0,0.0,0.97533,8e-05,0.0,0.0,0.0
YPL187W,4,8.999521911378057e-06,0.26445318936384216,0.002011468192387338,0.16666666666666666,3.2199798183652875,0.0,0.0,0,0.11515,-0.37091,46.87394,4.95856,22.0,14.0,51450.0,0.0,2.75991,0.00027,0.0,0.0,0.5
YIL117C,4,7.370268352163645e-05,0.2609411033637494,0.0008786687467657668,0.0,1.838183934807916,0.0,0.0,0,0.06289,-0.43522,51.79374,6.61127,31.0,30.0,24410.0,0.0,0.70447,0.00019,0.0,0.0,0.5
YLR114C,1,0.0,0.20955833057373177,6.168925367043799e-05,0.0,1.0,0.0,0.0,0,0.07984,-0.85275,45.36597,4.34821,156.0,74.0,72600.0,0.0,0.84004,5e-05,0.0,0.0,0.5
YIL119C,1,0.0,0.21346896705242013,5.964224130373004e-05,0.0,0.0,1.0,0.0,0,0.086,-0.92678,48.69708,9.15656,33.0,42.0,34880.0,0.0,0.74814,0.0002,0.0,0.0,0.0
YPL191C,1,0.0,0.23679427788115473,0.0007981201751663638,0.0,0.0,0.0,0.0,0,0.075,-0.40111,45.36639,5.54547,53.0,42.0,19075.0,0.0,0.46488,0.00014,0.0,0.0,0.0
YIL130W,2,5.380649219071505e-07,0.23984347178972487,0.00041782696838533307,0.0,1.0,1.0,0.0,0,0.08091,-0.62469,49.40315,5.80695,106.0,94.0,74745.0,0.0,0.68712,5e-05,0.0,0.0,0.5
YJL197W,1,0.0,0.23968284183349373,0.0004729732091236254,0.0,0.0,0.0,0.0,0,0.09888,-0.57703,41.20943,4.46625,226.0,121.0,152845.0,0.0,1.06742,3e-05,0.0,0.0,0.0
YIL137C,2,5.804476603136089e-06,0.2729086620015988,0.0015581467321190243,0.0,1.818082788671024,0.0,0.0,1,0.09408,-0.27167,41.14588,6.07831,112.0,97.0,118270.0,0.0,1.09792,6e-05,0.13471888792096168,0.0,0.5
YIL139C,1,0.0,0.2325626682922091,0.0003337408509643677,0.0,1.0,0.0,0.0,0,0.1102,-0.32041,48.37024,4.81952,41.0,26.0,33390.0,0.0,1.16101,0.00017,0.0,0.0,0.5
YPL260W,2,1.2540369703387728e-05,0.25205403590337827,0.0006785963977879627,0.0,1.6357615894039734,0.5,0.0,0,0.05082,-0.70653,51.12978,5.0047,97.0,66.0,31580.0,0.0,0.50303,8e-05,0.0,0.0,0.5
YOR142W-A,4,0.0002022217777788043,0.2308801495639534,0.00016822897569185614,0.0,1.6865079365079365,0.0,0.0,0,0.07955,-0.82023,51.29116,7.73492,38.0,39.0,45185.0,0.0,0.92032,0.00016,0.0,0.0,0.5
YNL327W,1,0.0,0.23941941633714114,0.0006317150745916728,0.0,1.0,0.0,0.0,0,0.06628,-0.06494,36.04987,4.6795,77.0,44.0,73745.0,0.0,0.67953,4e-05,0.0,0.0,0.5
YIL153W,1,0.0,0.21185328227007835,4.21206564587797e-05,0.0,0.0,0.5,0.0,0,0.11196,-0.37684,50.13692,6.33636,42.0,36.0,68340.0,0.0,1.51591,0.00014,0.0,0.0,0.0
YIL157C,1,0.0,0.24951843255415104,0.00044897266446857826,0.0,0.0,0.0,0.0,0,0.07614,-0.1665,35.15234,9.54742,22.0,28.0,18450.0,0.0,0.83696,0.00043,0.0,0.0,0.0
YIL158W,1,0.0,0.20692727566544222,7.248286012116646e-05,0.0,1.0,0.0,0.0,0,0.08333,-0.48775,42.95343,6.75604,26.0,26.0,20650.0,0.0,0.90413,0.0003,0.0,0.0,0.5
YIL163C,1,0.0,0.21325090979729103,0.00011298042232601958,0.0,0.0,0.0,0.0,0,0.15385,-0.29573,38.76675,10.61102,5.0,22.0,13200.0,0.0,0.94358,0.00076,0.0,0.0,0.0
YKL217W,1,0.0,0.17374657993852874,9.120076160431619e-07,0.0,0.0,0.0,0.0,0,0.13799,0.14903,40.11041,5.64508,64.0,55.0,132585.0,0.0,1.91112,8e-05,0.0,0.0,0.0
YMR057C,1,0.0,0.2303917839558262,0.00037352216534333244,0.0,0.0,0.0,0.0,0,0.11382,-0.2935,77.72033,10.50604,7.0,22.0,15190.0,0.0,1.06279,0.00074,0.0,0.0,0.0
YNL036W,3,2.571735225056675e-05,0.24149660797644734,0.000219402396508901,0.0,2.791255289139633,0.25,0.0,1,0.0724,-0.33529,45.18824,6.5379,21.0,19.0,24045.0,0.0,0.96726,0.00026,0.13471888792096168,0.08754371838161408,0.515681782802568
YNL165W,1,0.0,0.22900178827585138,0.00012750875346205585,0.0,0.0,0.0,0.0,0,0.09113,-0.55074,57.19631,6.64484,47.0,45.0,47830.0,0.0,1.03581,0.00014,0.0,0.0,0.0
YOR011W,1,0.0,0.22900178827585138,0.00012750875346205585,0.0,1.0,0.0,0.0,0,0.13702,0.01944,42.32908,6.8183,129.0,126.0,218580.0,0.0,1.38562,4e-05,0.0,0.0,0.5
YLR202C,2,1.923095142471544e-05,0.2508677210938991,0.0008024625964991036,0.0,0.0,0.0,0.0,0,0.21296,0.43333,40.96491,9.55341,4.0,10.0,21805.0,0.0,1.6747,0.00073,0.0,0.0,0.0
YIR012W,3,0.00021965854209671302,0.2582378170130581,0.0016829352282793956,0.0,2.0523751522533495,0.0,0.0,1,0.07657,-0.12274,36.96241,4.35138,65.0,23.0,52825.0,0.0,1.11997,9e-05,0.13471888792096168,0.0,0.5
YJR004C,1,0.0,0.20490471641122823,4.1732535909647374e-05,0.0,1.0,0.0,0.0,0,0.11231,-0.07123,31.19754,4.38959,57.0,25.0,79605.0,0.0,1.13174,6e-05,0.0,0.0,0.5
YIR013C,1,0.0,0.20094369638595302,4.8820529238782766e-05,0.0,0.0,0.0,0.0,0,0.05785,-0.36198,42.29008,10.74091,6.0,21.0,7615.0,0.0,0.57492,0.00081,0.0,0.0,0.0
YJL102W,2,0.000195442938518955,0.2519779785600157,0.0019999427248292515,0.0,1.0,0.0,0.0,0,0.06716,-0.28596,37.13065,6.06989,98.0,92.0,83655.0,0.0,0.91644,7e-05,0.0,0.0,0.5
YLR437C,2,7.814734599074174e-07,0.22477927885542184,0.0001593644797074547,0.0,0.0,0.5,0.0,0,0.04511,-0.88647,73.79474,6.7309,14.0,14.0,13980.0,0.0,0.92187,0.00044,0.0,0.0,0.0
YNL314W,3,3.556011806942217e-05,0.2568609723001821,0.0007878346343561657,0.3333333333333333,0.0,0.0,2.5,0,0.05882,-0.75412,52.44745,7.13617,34.0,34.0,18700.0,0.0,0.64309,0.00025,0.0,0.0,0.0
YIR025W,2,1.300924150661418e-05,0.27856833791211794,0.0015526850776736991,0.0,1.7264150943396226,0.0,0.0,0,0.07609,-1.14212,47.62908,4.64288,80.0,47.0,38850.0,0.0,0.90718,0.00011,0.0,0.0,0.5
YPR164W,4,3.035202800868941e-05,0.2693581057839553,0.0026724696508134698,0.16666666666666666,1.6601520086862107,1.0,3.4,0,0.10092,-0.2602,41.12605,5.63422,174.0,148.0,169760.0,0.0,1.05287,3e-05,0.0,0.0,0.5
YIR027C,1,0.0,0.19238682662087134,7.881811221630534e-06,0.0,1.0,0.0,0.0,0,0.06957,-0.08478,38.50326,5.60858,51.0,38.0,49275.0,0.0,0.98303,0.00011,0.0,0.0,0.5
YIR028W,1,0.0,0.17120553991755863,7.573514373693565e-07,0.0,0.0,0.0,0.0,0,0.16693,0.34929,34.29466,8.08002,45.0,48.0,165960.0,0.0,2.31286,0.00011,0.0,0.0,0.0
YIR035C,2,8.002824673706436e-06,0.24772954885969606,0.0005279194428794927,0.0,1.291421856639248,0.0,0.0,0,0.08268,0.06024,24.00713,5.95209,27.0,25.0,24535.0,0.0,0.89282,0.00022,0.0,0.0,0.5
YIR036C,1,0.0,0.24951843255415104,0.00044897266446857826,0.0,0.0,0.0,0.0,0,0.06844,-0.06084,33.02966,5.99298,31.0,29.0,23420.0,0.0,0.81309,0.00021,0.0,0.0,0.0
YIR037W,2,2.5698826802101305e-05,0.2606695866857787,0.0012761402736929444,0.0,1.927461139896373,0.0,0.0,0,0.12883,-0.47853,30.99454,8.2951,22.0,24.0,17795.0,0.0,0.9546,0.00044,0.0,0.0,0.5
YMR119W,2,8.687412511060653e-07,0.22836509232850286,9.152219408498345e-05,0.0,1.0,0.5,0.0,0,0.1266,-0.02212,43.85679,5.60785,72.0,63.0,73655.0,0.0,1.03096,8e-05,0.0,0.0,0.5
YIR042C,1,0.0,0.24772954885969606,0.0015303577887501153,0.0,1.0,0.0,0.0,0,0.12288,-0.48051,29.90042,6.07855,35.0,34.0,46785.0,0.0,1.70612,0.00022,0.0,0.0,0.5
YML019W,4,0.0016204759673601541,0.25152259667105187,0.00046749587928874854,0.0,1.0,0.5,0.0,0,0.1506,0.39337,50.0362,8.68365,21.0,26.0,55195.0,0.0,1.45671,0.00023,0.0,0.0,0.5
YJL006C,2,0.0,0.2378622353630532,0.0008547608350755768,1.0,0.0,0.5,2.433333333333333,0,0.11765,-0.24923,37.88923,8.29608,39.0,42.0,37330.0,0.0,0.98485,0.00022,0.0,0.0,0.0
YJL011C,6,2.643657050508819e-06,0.2658423157896404,0.0037720673863716196,0.8,5.766326530612245,1.0,13.416666666666666,1,0.08075,-0.67578,45.03292,5.52679,28.0,24.0,13075.0,0.0,0.70311,0.0003,0.13471888792096168,0.1187244606175494,0.5102946355870818
YJR143C,2,6.303730682459635e-06,0.24565258509939952,0.00035308296886369034,0.0,1.0,0.5,0.0,0,0.15879,0.01352,34.01054,6.45697,76.0,69.0,185985.0,0.0,2.1143,7e-05,0.0,0.0,0.5
YJR152W,2,5.691962857518275e-07,0.23288696317222984,0.00017615533298715797,0.0,0.0,0.0,0.0,0,0.12155,0.27274,37.57129,8.75958,45.0,52.0,101270.0,0.0,1.66427,0.00014,0.0,0.0,0.0
YJL118W,1,0.0,0.25308532230577124,0.000857236244461811,0.0,1.0,0.0,0.0,0,0.05936,-0.14521,82.69589,10.98712,12.0,36.0,24950.0,0.0,0.97468,0.00043,0.0,0.0,0.5
YJR023C,2,3.143689503363854e-05,0.26000675276011176,0.001127134700846451,0.0,1.879862700228833,0.0,0.0,1,0.12782,1.1594,39.5,10.69659,1.0,11.0,7700.0,0.0,0.50387,0.0007,0.13471888792096168,0.0,0.5
YJR047C,1,0.0,0.25308532230577124,0.000857236244461811,0.0,1.0,0.0,0.0,0,0.05732,-0.40828,29.38217,4.82709,28.0,17.0,4720.0,0.0,0.27552,0.00028,0.0,0.0,0.5
YJR149W,1,0.0,0.25308532230577124,0.000857236244461811,0.0,1.0,0.0,0.0,0,0.09406,-0.17475,33.10693,8.40631,44.0,47.0,22515.0,0.0,0.49858,0.00019,0.0,0.0,0.5
YMR184W,2,5.69299798346687e-05,0.26529334563631013,0.0011361316473348531,0.0,1.9871345029239766,0.0,0.0,0,0.05556,-0.47475,44.02581,9.07513,21.0,29.0,16470.0,0.0,0.74494,0.00041,0.0,0.0,0.5
YPL202C,2,0.0,0.2648866045829951,0.0017057591216864732,1.0,2.0,1.0,0.0,0,0.06971,-0.61538,43.5832,8.90692,51.0,59.0,25285.0,0.0,0.53679,0.00019,0.0,0.0,0.5
YLR316C,1,0.0,0.18247915379274332,1.8335122085295181e-06,0.0,0.0,0.0,0.0,1,0.07453,-0.50745,29.79317,5.94916,48.0,45.0,50515.0,0.0,1.36133,0.00016,0.13471888792096168,0.0,0.0
YLR312W-A,1,0.0,0.23171299660950623,0.00019086714744428416,0.0,1.0,0.0,0.0,0,0.07115,-0.26245,46.28498,9.35687,22.0,32.0,12210.0,0.0,0.43348,0.00033,0.0,0.0,0.5
YPL207W,2,8.114419616517108e-07,0.24939423223929083,0.0009645487482796849,0.0,1.0,1.0,0.0,1,0.09259,-0.4516,35.32149,8.48114,101.0,111.0,102825.0,0.0,1.14499,9e-05,0.13471888792096168,0.1187244606175494,0.5593622303087747
YJL048C,4,0.0001647391912820275,0.2680467646954501,0.0011823781815429677,0.0,1.0,0.0,0.0,0,0.09596,-0.68737,44.75429,8.64984,39.0,43.0,65820.0,0.0,1.46215,0.00019,0.0,0.0,0.5
YOR132W,3,0.0,0.22311765789487678,0.0001186135145298081,1.0,0.0,0.0,2.0,0,0.07985,-0.80744,51.71089,6.47845,80.0,78.0,58455.0,0.0,0.92488,0.0001,0.0,0.0,0.0
YJL055W,1,0.0,0.22508221588891972,6.456732430616712e-05,0.0,1.0,0.0,0.0,0,0.07755,-0.33918,36.88616,5.41254,34.0,25.0,27430.0,0.0,1.02106,0.0002,0.0,0.0,0.5
